Line,Point,X,Y
1,1,111,332
1,2,112,332
1,3,113,332
1,4,114,332
1,5,115,332
1,6,116,332
1,7,117,332
1,8,118,332
1,9,119,332
1,10,120,332
1,11,121,332
1,12,122,332
1,13,122,332
1,14,123,332
1,15,124,332
1,16,125,332
1,17,126,332
1,18,127,332
1,19,128,332
1,20,129,332
1,21,130,332
1,22,131,332
1,23,132,332
1,24,132,332
1,25,133,332
1,26,134,332
1,27,135,332
1,28,136,332
1,29,137,332
1,30,138,332
1,31,139,332
1,32,140,332
1,33,141,332
1,34,142,332
1,35,142,332
1,36,143,332
1,37,144,332
1,38,145,332
1,39,146,332
1,40,147,332
1,41,148,332
1,42,149,332
1,43,150,332
1,44,151,332
1,45,152,332
1,46,152,332
1,47,153,332
1,48,154,332
1,49,155,332
1,50,156,332
1,51,157,332
1,52,158,332
1,53,159,332
1,54,160,332
1,55,161,332
1,56,162,332
1,57,163,332
1,58,163,332
1,59,164,332
1,60,165,332
1,61,166,332
1,62,167,332
1,63,168,332
1,64,169,332
1,65,170,332
1,66,171,332
1,67,172,332
1,68,173,332
1,69,173,332
1,70,174,332
1,71,175,332
1,72,176,332
1,73,177,332
1,74,178,332
1,75,179,332
1,76,175,332
1,77,175,331
1,78,175,331
1,79,175,330
1,80,175,329
1,81,175,329
1,82,175,328
1,83,175,328
1,84,175,327
1,85,175,326
1,86,175,326
1,87,175,325
1,88,175,325
1,89,175,324
1,90,175,323
1,91,175,323
1,92,175,322
1,93,175,322
1,94,175,321
1,95,175,320
1,96,175,320
1,97,175,319
1,98,175,319
1,99,175,318
1,100,175,317
1,101,175,317
1,102,175,316
1,103,175,316
1,104,175,315
1,105,175,314
1,106,175,317
1,107,176,317
1,108,177,317
1,109,178,317
1,110,179,317
1,111,180,317
1,112,181,317
1,113,182,317
1,114,183,317
1,115,184,317
1,116,180,317
1,117,180,316
1,118,180,316
1,119,180,315
1,120,180,314
1,121,180,314
1,122,180,313
1,123,180,313
1,124,180,312
1,125,180,311
1,126,180,311
1,127,180,310
1,128,180,309
1,129,180,309
1,130,180,308
1,131,180,308
1,132,180,307
1,133,180,306
1,134,180,306
1,135,180,305
1,136,180,305
1,137,180,304
1,138,180,303
1,139,180,303
1,140,180,302
1,141,180,302
1,142,180,301
1,143,180,300
1,144,180,300
1,145,180,299
1,146,180,299
1,147,180,298
1,148,180,297
1,149,180,297
1,150,180,296
1,151,180,296
1,152,180,295
1,153,180,294
1,154,180,294
1,155,180,293
1,156,180,293
1,157,180,292
1,158,180,291
1,159,180,291
1,160,180,290
1,161,180,290
1,162,180,289
1,163,180,288
1,164,180,288
1,165,180,287
1,166,180,287
1,167,180,286
1,168,180,285
1,169,180,285
1,170,180,284
1,171,180,287
1,172,181,287
1,173,182,287
1,174,183,287
1,175,184,287
1,176,184,287
1,177,185,287
1,178,186,287
1,179,187,287
1,180,188,287
1,181,189,287
1,182,190,287
1,183,191,287
1,184,192,287
1,185,193,287
1,186,194,287
1,187,194,287
1,188,195,287
1,189,196,287
1,190,197,287
1,191,198,287
1,192,199,287
1,193,200,287
1,194,201,287
1,195,202,287
1,196,203,287
1,197,204,287
1,198,204,287
1,199,205,287
1,200,206,287
1,201,207,287
1,202,208,287
1,203,209,287
1,204,210,287
1,205,211,287
1,206,212,287
1,207,213,287
1,208,214,287
1,209,214,287
1,210,215,287
1,211,216,287
1,212,217,287
1,213,218,287
1,214,219,287
1,215,220,287
1,216,221,287
