Line,Point,X,Y
1,1,121,329
1,2,122,329
1,3,122,329
1,4,123,329
1,5,124,329
1,6,125,329
1,7,126,329
1,8,127,329
1,9,128,329
1,10,129,329
1,11,130,329
1,12,131,329
1,13,132,329
1,14,132,329
1,15,133,329
1,16,130,329
1,17,130,328
1,18,130,328
1,19,130,327
1,20,130,326
1,21,130,326
1,22,130,325
1,23,130,325
1,24,130,324
1,25,130,323
1,26,130,323
1,27,130,322
1,28,130,322
1,29,130,321
1,30,130,320
1,31,130,320
1,32,130,319
1,33,130,319
1,34,130,318
1,35,130,317
1,36,130,317
1,37,130,316
1,38,130,316
1,39,130,315
1,40,130,314
1,41,130,314
1,42,130,313
1,43,130,313
1,44,130,312
1,45,130,311
1,46,130,311
1,47,130,310
1,48,130,309
1,49,130,309
1,50,130,308
1,51,130,308
1,52,130,307
1,53,130,306
1,54,130,306
1,55,130,305
1,56,130,305
1,57,130,304
1,58,130,303
1,59,130,303
1,60,130,302
1,61,130,302
1,62,130,301
1,63,130,300
1,64,130,300
1,65,130,299
1,66,130,299
1,67,130,298
1,68,130,297
1,69,130,297
1,70,130,296
1,71,130,296
1,72,130,295
1,73,130,294
1,74,130,294
1,75,130,293
1,76,130,293
1,77,130,292
1,78,130,291
1,79,130,291
1,80,130,290
1,81,130,290
1,82,130,289
1,83,130,288
1,84,130,288
1,85,130,287
1,86,130,287
1,87,130,286
1,88,130,285
1,89,130,285
1,90,130,284
1,91,130,284
1,92,130,283
1,93,130,282
1,94,130,282
1,95,130,281
1,96,130,281
1,97,130,280
1,98,130,279
1,99,130,279
1,100,130,278
1,101,130,281
1,102,131,281
1,103,132,281
1,104,132,281
1,105,133,281
1,106,134,281
1,107,135,281
1,108,136,281
1,109,137,281
1,110,138,281
1,111,139,281
1,112,140,281
1,113,141,281
1,114,142,281
1,115,142,281
1,116,143,281
1,117,144,281
1,118,145,281
1,119,146,281
1,120,147,281
1,121,148,281
1,122,149,281
1,123,150,281
1,124,151,281
1,125,152,281
1,126,152,281
1,127,153,281
1,128,154,281
1,129,155,281
1,130,156,281
1,131,157,281
1,132,158,281
1,133,159,281
1,134,160,281
1,135,161,281
1,136,162,281
1,137,163,281
1,138,163,281
1,139,164,281
1,140,165,281
1,141,166,281
1,142,167,281
1,143,168,281
1,144,169,281
1,145,170,281
1,146,166,281
1,147,166,280
1,148,166,279
1,149,166,279
1,150,166,278
1,151,166,277
1,152,166,277
1,153,166,276
1,154,166,276
1,155,166,275
1,156,166,274
1,157,166,274
1,158,166,273
1,159,166,273
1,160,166,272
1,161,166,271
1,162,166,271
1,163,166,270
1,164,166,270
1,165,166,269
1,166,166,268
1,167,166,268
1,168,166,267
1,169,166,267
1,170,166,266
1,171,166,265
1,172,166,265
1,173,166,264
1,174,166,264
1,175,166,263
1,176,166,262
1,177,166,262
1,178,166,261
1,179,166,261
1,180,166,260
1,181,166,259
1,182,166,259
1,183,166,258
1,184,166,258
1,185,166,257
1,186,166,259
1,187,167,259
1,188,168,259
1,189,169,259
1,190,170,259
1,191,171,259
1,192,172,259
1,193,173,259
1,194,173,259
1,195,174,259
