Line,Point,X,Y
1,1,116,335
1,2,117,335
1,3,118,335
1,4,119,335
1,5,120,335
1,6,121,335
1,7,122,335
1,8,122,335
1,9,123,335
1,10,124,335
1,11,125,335
1,12,126,335
1,13,127,335
1,14,128,335
1,15,129,335
1,16,130,335
1,17,131,335
1,18,132,335
1,19,132,335
1,20,133,335
1,21,134,335
1,22,135,335
1,23,136,335
1,24,137,335
1,25,138,335
1,26,139,335
1,27,140,335
1,28,141,335
1,29,142,335
1,30,142,335
1,31,143,335
1,32,144,335
1,33,145,335
1,34,146,335
1,35,147,335
1,36,148,335
1,37,149,335
1,38,150,335
1,39,151,335
1,40,152,335
1,41,152,335
1,42,153,335
1,43,154,335
1,44,155,335
1,45,156,335
1,46,157,335
1,47,158,335
1,48,159,335
1,49,160,335
1,50,161,335
1,51,162,335
1,52,163,335
1,53,163,335
1,54,164,335
1,55,165,335
1,56,162,335
1,57,162,334
1,58,162,334
1,59,162,333
1,60,162,332
1,61,162,332
1,62,162,331
1,63,162,331
1,64,162,330
1,65,162,329
1,66,162,329
1,67,162,328
1,68,162,328
1,69,162,327
1,70,162,326
1,71,162,326
1,72,162,325
1,73,162,325
1,74,162,324
1,75,162,323
1,76,162,323
1,77,162,322
1,78,162,322
1,79,162,321
1,80,162,320
1,81,162,320
1,82,162,319
1,83,162,319
1,84,162,318
1,85,162,317
1,86,162,317
1,87,162,316
1,88,162,316
1,89,162,315
1,90,162,314
1,91,162,314
1,92,162,313
1,93,162,313
1,94,162,312
1,95,162,311
1,96,162,311
1,97,162,310
1,98,162,309
1,99,162,309
1,100,162,308
1,101,162,308
1,102,162,307
1,103,162,306
1,104,162,306
1,105,162,305
1,106,162,305
1,107,162,304
1,108,162,303
1,109,162,303
1,110,162,302
1,111,162,305
1,112,163,305
1,113,163,305
1,114,164,305
1,115,165,305
1,116,166,305
1,117,167,305
1,118,168,305
1,119,169,305
1,120,170,305
1,121,171,305
1,122,172,305
1,123,173,305
1,124,173,305
1,125,174,305
1,126,175,305
1,127,176,305
1,128,177,305
1,129,178,305
1,130,179,305
1,131,180,305
1,132,181,305
1,133,182,305
1,134,183,305
1,135,184,305
1,136,184,305
1,137,185,305
1,138,186,305
1,139,187,305
1,140,188,305
1,141,189,305
1,142,190,305
1,143,191,305
1,144,192,305
1,145,193,305
1,146,194,305
1,147,194,305
1,148,195,305
1,149,196,305
1,150,197,305
1,151,198,305
1,152,199,305
1,153,200,305
1,154,201,305
1,155,202,305
1,156,203,305
1,157,204,305
1,158,204,305
1,159,205,305
1,160,206,305
1,161,207,305
1,162,208,305
1,163,209,305
1,164,210,305
1,165,211,305
1,166,212,305
1,167,213,305
1,168,214,305
1,169,214,305
1,170,215,305
1,171,216,305
1,172,217,305
1,173,218,305
1,174,219,305
1,175,220,305
1,176,221,305
1,177,222,305
1,178,223,305
1,179,224,305
1,180,225,305
1,181,225,305
1,182,226,305
1,183,227,305
1,184,228,305
1,185,229,305
1,186,230,305
1,187,231,305
1,188,232,305
1,189,233,305
1,190,234,305
1,191,235,305
1,192,235,305
1,193,236,305
1,194,237,305
1,195,238,305
1,196,239,305
1,197,240,305
1,198,241,305
1,199,242,305
1,200,243,305
1,201,239,305
1,202,239,304
1,203,239,303
1,204,239,303
1,205,239,302
1,206,239,302
1,207,239,301
1,208,239,300
1,209,239,300
1,210,239,299
1,211,239,299
1,212,239,298
1,213,239,297
1,214,239,297
1,215,239,296
1,216,239,296
1,217,239,295
1,218,239,294
1,219,239,294
1,220,239,293
1,221,239,293
1,222,239,292
1,223,239,291
1,224,239,291
1,225,239,290
1,226,239,290
1,227,239,289
1,228,239,288
1,229,239,288
1,230,239,287
1,231,239,287
1,232,239,286
1,233,239,285
1,234,239,285
1,235,239,284
1,236,239,284
1,237,239,283
1,238,239,282
1,239,239,282
1,240,239,281
1,241,239,281
1,242,239,280
1,243,239,279
1,244,239,279
1,245,239,278
1,246,239,277
1,247,239,277
1,248,239,276
1,249,239,276
1,250,239,275
1,251,239,274
1,252,239,274
1,253,239,273
1,254,239,273
1,255,239,272
1,256,239,271
1,257,239,271
1,258,239,270
1,259,239,270
1,260,239,269
1,261,239,268
1,262,239,268
1,263,239,267
1,264,239,267
1,265,239,266
1,266,239,265
1,267,239,265
1,268,239,264
1,269,239,264
1,270,239,263
1,271,239,262
1,272,239,262
1,273,239,261
1,274,239,261
1,275,239,260
1,276,239,259
1,277,239,259
1,278,239,258
1,279,239,258
1,280,239,257
1,281,239,259
1,282,240,259
1,283,241,259
1,284,242,259
1,285,243,259
1,286,244,259
1,287,245,259
1,288,246,259
1,289,246,259
1,290,247,259
1,291,248,259
1,292,249,259
1,293,250,259
1,294,251,259
1,295,252,259
1,296,253,259
1,297,254,259
1,298,255,259
1,299,256,259
1,300,256,259
1,301,257,259
1,302,258,259
1,303,259,259
1,304,260,259
1,305,261,259
1,306,262,259
1,307,263,259
1,308,264,259
1,309,265,259
1,310,266,259
1,311,266,259
1,312,267,259
1,313,268,259
1,314,269,259
1,315,270,259
1,316,271,259
1,317,272,259
1,318,273,259
1,319,274,259
1,320,275,259
1,321,276,259
1,322,276,259
1,323,277,259
1,324,278,259
1,325,279,259
1,326,280,259
1,327,281,259
1,328,282,259
1,329,283,259
1,330,284,259
1,331,285,259
1,332,286,259
1,333,287,259
1,334,287,259
1,335,288,259
1,336,285,259
1,337,285,259
1,338,285,258
1,339,285,258
1,340,285,257
1,341,285,256
1,342,285,256
1,343,285,255
1,344,285,255
1,345,285,254
1,346,285,253
1,347,285,253
1,348,285,252
1,349,285,252
1,350,285,251
1,351,285,250
1,352,285,250
1,353,285,249
1,354,285,249
1,355,285,248
1,356,285,247
1,357,285,247
1,358,285,246
1,359,285,245
1,360,285,245
1,361,285,244
1,362,285,244
1,363,285,243
1,364,285,242
1,365,285,242
1,366,285,241
1,367,285,241
1,368,285,240
1,369,285,239
1,370,285,239
1,371,285,238
1,372,285,238
1,373,285,237
1,374,285,236
1,375,285,236
1,376,285,238
1,377,286,238
1,378,287,238
1,379,287,238
1,380,288,238
1,381,289,238
1,382,290,238
1,383,291,238
1,384,292,238
1,385,293,238
1,386,294,238
1,387,295,238
1,388,296,238
1,389,297,238
1,390,297,238
1,391,298,238
1,392,299,238
1,393,300,238
1,394,301,238
1,395,302,238
1,396,303,238
1,397,304,238
1,398,305,238
1,399,306,238
1,400,307,238
1,401,308,238
1,402,308,238
1,403,309,238
1,404,310,238
1,405,311,238
1,406,312,238
1,407,313,238
1,408,314,238
1,409,315,238
1,410,316,238
1,411,317,238
1,412,318,238
1,413,318,238
1,414,319,238
1,415,320,238
1,416,321,238
1,417,322,238
1,418,323,238
1,419,324,238
1,420,325,238
1,421,321,238
1,422,321,238
1,423,321,237
1,424,321,236
1,425,321,236
1,426,321,235
1,427,321,235
1,428,321,234
1,429,321,233
1,430,321,233
1,431,321,232
1,432,321,232
1,433,321,231
1,434,321,230
1,435,321,230
1,436,321,229
1,437,321,229
1,438,321,228
1,439,321,227
1,440,321,227
1,441,321,226
1,442,321,226
1,443,321,225
1,444,321,224
1,445,321,224
1,446,321,223
1,447,321,223
1,448,321,222
1,449,321,221
1,450,321,221
1,451,321,220
1,452,321,220
1,453,321,219
1,454,321,218
1,455,321,218
1,456,321,217
1,457,321,216
1,458,321,216
1,459,321,215
1,460,321,215
1,461,321,217
1,462,322,217
1,463,323,217
1,464,324,217
1,465,325,217
1,466,326,217
1,467,327,217
1,468,328,217
1,469,328,217
1,470,329,217
1,471,330,217
1,472,331,217
1,473,332,217
1,474,333,217
1,475,334,217
1,476,335,217
1,477,336,217
1,478,337,217
1,479,338,217
1,480,338,217
1,481,339,217
1,482,340,217
1,483,341,217
1,484,342,217
1,485,343,217
1,486,344,217
1,487,345,217
1,488,346,217
1,489,347,217
1,490,348,217
1,491,349,217
1,492,349,217
1,493,350,217
1,494,351,217
1,495,352,217
1,496,349,217
1,497,349,216
1,498,349,216
1,499,349,215
1,500,349,215
1,501,349,214
1,502,349,213
1,503,349,213
1,504,349,212
1,505,349,212
1,506,349,211
1,507,349,210
1,508,349,210
1,509,349,209
1,510,349,209
1,511,349,208
1,512,349,207
1,513,349,207
1,514,349,206
1,515,349,206
1,516,349,205
1,517,349,204
1,518,349,204
1,519,349,203
1,520,349,203
1,521,349,202
1,522,349,201
1,523,349,201
1,524,349,200
1,525,349,200
1,526,349,199
1,527,349,198
1,528,349,198
1,529,349,197
1,530,349,197
1,531,349,196
1,532,349,195
1,533,349,195
1,534,349,194
1,535,349,194
1,536,349,193
1,537,349,192
1,538,349,192
1,539,349,191
1,540,349,191
1,541,349,190
1,542,349,189
1,543,349,189
1,544,349,188
1,545,349,188
1,546,349,187
1,547,349,186
1,548,349,186
1,549,349,185
1,550,349,184
1,551,349,184
1,552,349,183
1,553,349,183
1,554,349,182
1,555,349,181
1,556,349,181
1,557,349,180
1,558,349,180
1,559,349,179
1,560,349,178
1,561,349,178
1,562,349,177
1,563,349,177
1,564,349,176
1,565,349,175
1,566,349,175
1,567,349,174
1,568,349,174
1,569,349,173
1,570,349,172
1,571,349,172
1,572,349,171
1,573,349,171
1,574,349,170
1,575,349,169
1,576,349,172
1,577,349,172
1,578,350,172
1,579,351,172
1,580,352,172
1,581,353,172
1,582,354,172
1,583,355,172
1,584,356,172
1,585,357,172
1,586,358,172
1,587,359,172
1,588,359,172
1,589,360,172
1,590,361,172
1,591,362,172
1,592,363,172
1,593,364,172
1,594,365,172
1,595,366,172
1,596,367,172
1,597,368,172
1,598,369,172
1,599,370,172
1,600,370,172
1,601,371,172
1,602,372,172
1,603,373,172
1,604,374,172
1,605,375,172
1,606,376,172
1,607,377,172
1,608,378,172
1,609,379,172
1,610,380,172
1,611,380,172
1,612,381,172
1,613,382,172
1,614,383,172
1,615,384,172
1,616,385,172
1,617,386,172
1,618,387,172
1,619,388,172
1,620,389,172
1,621,390,172
1,622,390,172
1,623,391,172
1,624,392,172
1,625,393,172
1,626,394,172
1,627,395,172
1,628,396,172
1,629,397,172
1,630,398,172
1,631,399,172
1,632,400,172
1,633,400,172
1,634,401,172
1,635,402,172
1,636,403,172
1,637,404,172
1,638,405,172
1,639,406,172
1,640,407,172
1,641,403,172
1,642,403,171
1,643,403,171
1,644,403,170
1,645,403,169
1,646,403,169
1,647,403,168
1,648,403,168
1,649,403,167
1,650,403,166
1,651,403,166
1,652,403,165
1,653,403,165
1,654,403,164
1,655,403,163
1,656,403,163
1,657,403,162
1,658,403,162
1,659,403,161
1,660,403,160
1,661,403,160
1,662,403,159
1,663,403,159
1,664,403,158
1,665,403,157
1,666,403,157
1,667,403,156
1,668,403,155
1,669,403,155
1,670,403,154
1,671,403,154
1,672,403,153
1,673,403,152
1,674,403,152
1,675,403,151
1,676,403,151
1,677,403,150
1,678,403,149
1,679,403,149
1,680,403,148
1,681,403,151
1,682,404,151
1,683,405,151
1,684,406,151
1,685,407,151
1,686,408,151
1,687,409,151
1,688,410,151
1,689,411,151
1,690,411,151
1,691,412,151
1,692,413,151
1,693,414,151
1,694,415,151
1,695,416,151
1,696,417,151
1,697,418,151
1,698,419,151
1,699,420,151
1,700,421,151
1,701,421,151
1,702,422,151
1,703,423,151
1,704,424,151
1,705,425,151
1,706,426,151
1,707,427,151
1,708,428,151
1,709,429,151
1,710,430,151
1,711,431,151
1,712,432,151
1,713,432,151
1,714,433,151
1,715,434,151
1,716,435,151
1,717,436,151
1,718,437,151
1,719,438,151
1,720,439,151
1,721,440,151
1,722,441,151
1,723,442,151
1,724,442,151
1,725,443,151
1,726,444,151
1,727,445,151
1,728,446,151
1,729,447,151
1,730,448,151
1,731,449,151
1,732,450,151
1,733,451,151
1,734,452,151
1,735,452,151
1,736,449,151
1,737,449,150
1,738,449,149
1,739,449,149
1,740,449,148
1,741,449,148
1,742,449,147
1,743,449,146
1,744,449,146
1,745,449,145
1,746,449,145
1,747,449,144
1,748,449,143
1,749,449,143
1,750,449,142
1,751,449,142
1,752,449,141
1,753,449,140
1,754,449,140
1,755,449,139
1,756,449,139
1,757,449,138
1,758,449,137
1,759,449,137
1,760,449,136
1,761,449,136
1,762,449,135
1,763,449,134
1,764,449,134
1,765,449,133
1,766,449,133
1,767,449,132
1,768,449,131
1,769,449,131
1,770,449,130
1,771,449,133
1,772,450,133
1,773,451,133
1,774,452,133
1,775,452,133
1,776,453,133
1,777,454,133
1,778,455,133
1,779,456,133
1,780,457,133
1,781,458,133
1,782,459,133
1,783,460,133
1,784,461,133
1,785,462,133
1,786,462,133
1,787,463,133
1,788,464,133
1,789,465,133
1,790,466,133
1,791,462,133
1,792,462,132
1,793,462,131
1,794,462,131
1,795,462,130
1,796,462,130
1,797,462,129
1,798,462,128
1,799,462,128
1,800,462,127
1,801,462,127
1,802,462,126
1,803,462,125
1,804,462,125
1,805,462,124
1,806,462,123
1,807,462,123
1,808,462,122
1,809,462,122
1,810,462,121
1,811,462,120
1,812,462,120
1,813,462,119
1,814,462,119
1,815,462,118
1,816,462,117
1,817,462,117
1,818,462,116
1,819,462,116
1,820,462,115
1,821,462,117
1,822,463,117
1,823,464,117
1,824,465,117
1,825,466,117
1,826,467,117
1,827,468,117
1,828,469,117
1,829,470,117
1,830,471,117
1,831,472,117
1,832,473,117
1,833,473,117
1,834,474,117
1,835,475,117
1,836,476,117
1,837,477,117
1,838,478,117
1,839,479,117
1,840,480,117
1,841,481,117
1,842,482,117
1,843,483,117
1,844,483,117
1,845,484,117
1,846,485,117
1,847,486,117
1,848,487,117
1,849,488,117
1,850,489,117
1,851,490,117
1,852,491,117
1,853,492,117
1,854,493,117
1,855,493,117
1,856,494,117
1,857,495,117
1,858,496,117
1,859,497,117
1,860,498,117
1,861,499,117
1,862,500,117
1,863,501,117
1,864,502,117
1,865,503,117
1,866,504,117
1,867,504,117
1,868,505,117
1,869,506,117
1,870,507,117
1,871,508,117
1,872,509,117
1,873,510,117
1,874,511,117
1,875,512,117
1,876,508,117
1,877,508,117
1,878,508,116
1,879,508,116
1,880,508,115
1,881,508,114
1,882,508,114
1,883,508,113
1,884,508,113
1,885,508,112
1,886,508,111
1,887,508,111
1,888,508,110
1,889,508,110
1,890,508,109
1,891,508,108
1,892,508,108
1,893,508,107
1,894,508,107
1,895,508,106
1,896,508,105
1,897,508,105
1,898,508,104
1,899,508,104
1,900,508,103
1,901,508,102
1,902,508,102
1,903,508,101
1,904,508,101
1,905,508,100
1,906,508,99
1,907,508,99
1,908,508,98
1,909,508,98
1,910,508,97
1,911,508,96
1,912,508,96
1,913,508,95
1,914,508,95
1,915,508,94
1,916,508,93
1,917,508,93
1,918,508,92
1,919,508,91
1,920,508,91
1,921,508,93
1,922,509,93
1,923,510,93
1,924,511,93
1,925,512,93
1,926,513,93
1,927,514,93
1,928,514,93
1,929,515,93
1,930,516,93
1,931,517,93
1,932,518,93
1,933,519,93
1,934,520,93
1,935,521,93
1,936,522,93
1,937,523,93
1,938,524,93
1,939,524,93
1,940,525,93
1,941,526,93
1,942,527,93
1,943,528,93
1,944,529,93
1,945,530,93
1,946,531,93
1,947,532,93
1,948,533,93
1,949,534,93
1,950,535,93
1,951,535,93
1,952,536,93
1,953,537,93
1,954,538,93
1,955,539,93
1,956,535,93
1,957,535,93
1,958,535,92
1,959,535,91
1,960,535,91
1,961,535,90
1,962,535,90
1,963,535,89
1,964,535,88
1,965,535,88
1,966,535,87
1,967,535,87
1,968,535,86
1,969,535,85
1,970,535,85
1,971,535,84
1,972,535,84
1,973,535,83
1,974,535,82
1,975,535,82
1,976,535,81
1,977,535,81
1,978,535,80
1,979,535,79
1,980,535,79
1,981,535,78
1,982,535,78
1,983,535,77
1,984,535,76
1,985,535,76
1,986,535,75
1,987,535,75
1,988,535,74
1,989,535,73
1,990,535,73
1,991,535,72
1,992,535,72
1,993,535,71
1,994,535,70
1,995,535,70
1,996,535,69
1,997,535,69
1,998,535,68
1,999,535,67
1,1000,535,67
1,1001,535,66
1,1002,535,66
1,1003,535,65
1,1004,535,64
1,1005,535,64
