Line,Point,X,Y
1,1,107,314
1,2,108,314
1,3,109,314
1,4,110,314
1,5,111,314
1,6,111,314
1,7,112,314
1,8,113,314
1,9,114,314
1,10,115,314
1,11,116,314
1,12,117,314
1,13,118,314
1,14,119,314
1,15,120,314
1,16,121,314
1,17,122,314
1,18,122,314
1,19,123,314
1,20,124,314
1,21,125,314
1,22,126,314
1,23,127,314
1,24,128,314
1,25,129,314
1,26,130,314
1,27,131,314
1,28,132,314
1,29,132,314
1,30,133,314
1,31,134,314
1,32,135,314
1,33,136,314
1,34,137,314
1,35,138,314
1,36,139,314
1,37,140,314
1,38,141,314
1,39,142,314
1,40,142,314
1,41,143,314
1,42,144,314
1,43,145,314
1,44,146,314
1,45,147,314
1,46,143,314
1,47,143,313
1,48,143,313
1,49,143,312
1,50,143,311
1,51,143,311
1,52,143,310
1,53,143,309
1,54,143,309
1,55,143,308
1,56,143,308
1,57,143,307
1,58,143,306
1,59,143,306
1,60,143,305
1,61,143,305
1,62,143,304
1,63,143,303
1,64,143,303
1,65,143,302
1,66,143,302
1,67,143,301
1,68,143,300
1,69,143,300
1,70,143,299
1,71,143,299
1,72,143,298
1,73,143,297
1,74,143,297
1,75,143,296
1,76,143,296
1,77,143,295
1,78,143,294
1,79,143,294
1,80,143,293
1,81,143,293
1,82,143,292
1,83,143,291
1,84,143,291
1,85,143,290
1,86,143,290
1,87,143,289
1,88,143,288
1,89,143,288
1,90,143,287
1,91,143,287
1,92,143,286
1,93,143,285
1,94,143,285
1,95,143,284
1,96,143,284
1,97,143,283
1,98,143,282
1,99,143,282
1,100,143,281
1,101,143,281
1,102,143,280
1,103,143,279
1,104,143,279
1,105,143,278
1,106,143,281
1,107,144,281
1,108,145,281
1,109,146,281
1,110,147,281
1,111,148,281
1,112,149,281
1,113,150,281
1,114,151,281
1,115,152,281
1,116,152,281
1,117,153,281
1,118,154,281
1,119,155,281
1,120,156,281
1,121,157,281
1,122,158,281
1,123,159,281
1,124,160,281
1,125,161,281
1,126,162,281
1,127,163,281
1,128,163,281
1,129,164,281
1,130,165,281
1,131,166,281
1,132,167,281
1,133,168,281
1,134,169,281
1,135,170,281
1,136,171,281
1,137,172,281
1,138,173,281
1,139,173,281
1,140,174,281
1,141,175,281
1,142,176,281
1,143,177,281
1,144,178,281
1,145,179,281
1,146,180,281
1,147,181,281
1,148,182,281
1,149,183,281
1,150,184,281
1,151,180,281
1,152,180,280
1,153,180,279
1,154,180,279
1,155,180,278
1,156,180,277
1,157,180,277
1,158,180,276
1,159,180,276
1,160,180,275
1,161,180,274
1,162,180,274
1,163,180,273
1,164,180,273
1,165,180,272
1,166,180,271
1,167,180,271
1,168,180,270
1,169,180,270
1,170,180,269
1,171,180,268
1,172,180,268
1,173,180,267
1,174,180,267
1,175,180,266
1,176,180,268
1,177,181,268
1,178,182,268
1,179,183,268
1,180,184,268
1,181,184,268
1,182,185,268
1,183,186,268
1,184,187,268
1,185,188,268
1,186,189,268
1,187,190,268
1,188,191,268
1,189,192,268
1,190,193,268
1,191,194,268
1,192,194,268
1,193,195,268
1,194,196,268
1,195,197,268
1,196,198,268
1,197,199,268
1,198,200,268
1,199,201,268
1,200,202,268
1,201,203,268
1,202,204,268
1,203,204,268
1,204,205,268
1,205,206,268
1,206,207,268
1,207,208,268
1,208,209,268
1,209,210,268
1,210,211,268
1,211,212,268
1,212,213,268
1,213,214,268
1,214,214,268
1,215,215,268
1,216,212,268
1,217,212,268
1,218,212,267
1,219,212,267
1,220,212,266
1,221,212,265
1,222,212,265
1,223,212,264
1,224,212,264
1,225,212,263
1,226,212,262
1,227,212,262
1,228,212,261
1,229,212,261
1,230,212,260
1,231,212,259
1,232,212,259
1,233,212,258
1,234,212,258
1,235,212,257
1,236,212,256
1,237,212,256
1,238,212,255
1,239,212,255
1,240,212,254
1,241,212,253
1,242,212,253
1,243,212,252
1,244,212,252
1,245,212,251
1,246,212,250
1,247,212,250
1,248,212,249
1,249,212,249
1,250,212,248
1,251,212,247
1,252,212,247
1,253,212,246
1,254,212,245
1,255,212,245
1,256,212,244
1,257,212,244
1,258,212,243
1,259,212,242
1,260,212,242
1,261,212,241
1,262,212,241
1,263,212,240
1,264,212,239
1,265,212,239
1,266,212,238
1,267,212,238
1,268,212,237
1,269,212,236
1,270,212,236
1,271,212,235
1,272,212,235
1,273,212,234
1,274,212,233
1,275,212,233
1,276,212,232
1,277,212,232
1,278,212,231
1,279,212,230
1,280,212,230
1,281,212,229
1,282,212,229
1,283,212,228
1,284,212,227
1,285,212,227
1,286,212,229
1,287,213,229
1,288,214,229
1,289,214,229
1,290,215,229
1,291,216,229
1,292,217,229
1,293,218,229
1,294,219,229
1,295,220,229
1,296,221,229
1,297,222,229
1,298,223,229
1,299,224,229
1,300,225,229
1,301,225,229
1,302,226,229
1,303,227,229
1,304,228,229
1,305,229,229
1,306,230,229
1,307,231,229
1,308,232,229
1,309,233,229
1,310,234,229
1,311,235,229
1,312,235,229
1,313,236,229
1,314,237,229
1,315,238,229
1,316,239,229
1,317,240,229
1,318,241,229
1,319,242,229
1,320,243,229
1,321,244,229
1,322,245,229
1,323,246,229
1,324,246,229
1,325,247,229
1,326,248,229
1,327,249,229
1,328,250,229
1,329,251,229
1,330,252,229
1,331,253,229
1,332,254,229
1,333,255,229
1,334,256,229
1,335,256,229
1,336,257,229
1,337,258,229
1,338,259,229
1,339,260,229
1,340,261,229
1,341,262,229
1,342,263,229
1,343,264,229
1,344,265,229
1,345,266,229
1,346,266,229
1,347,267,229
1,348,268,229
1,349,269,229
1,350,270,229
1,351,266,229
1,352,266,229
1,353,266,228
1,354,266,227
1,355,266,227
1,356,266,226
1,357,266,226
1,358,266,225
1,359,266,224
1,360,266,224
1,361,266,223
1,362,266,223
1,363,266,222
1,364,266,221
1,365,266,221
