Line,Point,X,Y
1,1,148,317
1,2,149,317
1,3,150,317
1,4,151,317
1,5,152,317
1,6,152,317
1,7,153,317
1,8,154,317
1,9,155,317
1,10,156,317
1,11,157,317
1,12,158,317
1,13,159,317
1,14,160,317
1,15,161,317
1,16,162,317
1,17,163,317
1,18,163,317
1,19,164,317
1,20,165,317
1,21,166,317
1,22,167,317
1,23,168,317
1,24,169,317
1,25,170,317
1,26,171,317
1,27,172,317
1,28,173,317
1,29,173,317
1,30,174,317
1,31,175,317
1,32,176,317
1,33,177,317
1,34,178,317
1,35,179,317
1,36,180,317
1,37,181,317
1,38,182,317
1,39,183,317
1,40,184,317
1,41,184,317
1,42,185,317
1,43,186,317
1,44,187,317
1,45,188,317
1,46,189,317
1,47,190,317
1,48,191,317
1,49,192,317
1,50,193,317
1,51,194,317
1,52,194,317
1,53,195,317
1,54,196,317
1,55,197,317
1,56,194,317
1,57,194,316
1,58,194,316
1,59,194,315
1,60,194,314
1,61,194,314
1,62,194,313
1,63,194,313
1,64,194,312
1,65,194,311
1,66,194,311
1,67,194,310
1,68,194,309
1,69,194,309
1,70,194,308
1,71,194,308
1,72,194,307
1,73,194,306
1,74,194,306
1,75,194,305
1,76,194,305
1,77,194,304
1,78,194,303
1,79,194,303
1,80,194,302
1,81,194,302
1,82,194,301
1,83,194,300
1,84,194,300
1,85,194,299
1,86,194,302
1,87,194,302
1,88,195,302
1,89,196,302
1,90,197,302
1,91,198,302
1,92,199,302
1,93,200,302
1,94,201,302
1,95,202,302
1,96,203,302
1,97,204,302
1,98,204,302
1,99,205,302
1,100,206,302
1,101,207,302
1,102,208,302
1,103,209,302
1,104,210,302
1,105,211,302
1,106,212,302
1,107,213,302
1,108,214,302
1,109,214,302
1,110,215,302
1,111,216,302
1,112,217,302
1,113,218,302
1,114,219,302
1,115,220,302
1,116,221,302
1,117,222,302
1,118,223,302
1,119,224,302
1,120,225,302
1,121,225,302
1,122,226,302
1,123,227,302
1,124,228,302
1,125,229,302
1,126,230,302
1,127,231,302
1,128,232,302
1,129,233,302
1,130,234,302
1,131,235,302
1,132,235,302
1,133,236,302
1,134,237,302
1,135,238,302
1,136,235,302
1,137,235,301
1,138,235,300
1,139,235,300
1,140,235,299
1,141,235,299
1,142,235,298
1,143,235,297
1,144,235,297
1,145,235,296
1,146,235,296
1,147,235,295
1,148,235,294
1,149,235,294
1,150,235,293
1,151,235,293
1,152,235,292
1,153,235,291
1,154,235,291
1,155,235,290
1,156,235,290
1,157,235,289
1,158,235,288
1,159,235,288
1,160,235,287
1,161,235,287
1,162,235,286
1,163,235,285
1,164,235,285
1,165,235,284
1,166,235,284
1,167,235,283
1,168,235,282
1,169,235,282
1,170,235,281
1,171,235,281
1,172,235,280
1,173,235,279
1,174,235,279
1,175,235,278
1,176,235,277
1,177,235,277
1,178,235,276
1,179,235,276
1,180,235,275
1,181,235,274
1,182,235,274
1,183,235,273
1,184,235,273
1,185,235,272
1,186,235,271
1,187,235,271
1,188,235,270
1,189,235,270
1,190,235,269
1,191,235,268
1,192,235,268
1,193,235,267
1,194,235,267
1,195,235,266
1,196,235,265
1,197,235,265
1,198,235,264
1,199,235,264
1,200,235,263
1,201,235,262
1,202,235,262
1,203,235,261
1,204,235,261
1,205,235,260
1,206,235,259
1,207,235,259
1,208,235,258
1,209,235,258
1,210,235,257
1,211,235,256
1,212,235,256
1,213,235,255
1,214,235,255
1,215,235,254
1,216,235,253
1,217,235,253
1,218,235,252
1,219,235,252
1,220,235,251
1,221,235,253
1,222,235,253
1,223,236,253
1,224,237,253
1,225,238,253
1,226,239,253
1,227,240,253
1,228,241,253
1,229,242,253
1,230,243,253
1,231,244,253
1,232,245,253
1,233,246,253
1,234,246,253
1,235,247,253
1,236,248,253
1,237,249,253
1,238,250,253
1,239,251,253
1,240,252,253
1,241,248,253
1,242,248,253
1,243,248,252
1,244,248,252
1,245,248,251
1,246,248,250
1,247,248,250
1,248,248,249
1,249,248,249
1,250,248,248
1,251,248,247
1,252,248,247
1,253,248,246
1,254,248,245
1,255,248,245
1,256,248,244
1,257,248,244
1,258,248,243
1,259,248,242
1,260,248,242
1,261,248,241
1,262,248,241
1,263,248,240
1,264,248,239
1,265,248,239
1,266,248,238
1,267,248,238
1,268,248,237
1,269,248,236
1,270,248,236
1,271,248,235
1,272,248,235
1,273,248,234
1,274,248,233
1,275,248,233
1,276,248,232
1,277,248,232
1,278,248,231
1,279,248,230
1,280,248,230
1,281,248,229
1,282,248,229
1,283,248,228
1,284,248,227
1,285,248,227
1,286,248,229
1,287,249,229
1,288,250,229
1,289,251,229
1,290,252,229
1,291,253,229
1,292,254,229
1,293,255,229
1,294,256,229
1,295,256,229
1,296,257,229
1,297,258,229
1,298,259,229
1,299,260,229
1,300,261,229
1,301,262,229
1,302,263,229
1,303,264,229
1,304,265,229
1,305,266,229
1,306,266,229
1,307,267,229
1,308,268,229
1,309,269,229
1,310,270,229
1,311,271,229
1,312,272,229
1,313,273,229
1,314,274,229
1,315,275,229
1,316,276,229
1,317,276,229
1,318,277,229
1,319,278,229
1,320,279,229
1,321,280,229
1,322,281,229
1,323,282,229
1,324,283,229
1,325,284,229
1,326,285,229
1,327,286,229
1,328,287,229
1,329,287,229
1,330,288,229
1,331,289,229
1,332,290,229
1,333,291,229
1,334,292,229
1,335,293,229
1,336,294,229
1,337,295,229
1,338,296,229
1,339,297,229
1,340,297,229
1,341,294,229
1,342,294,229
1,343,294,228
1,344,294,227
1,345,294,227
1,346,294,226
1,347,294,226
1,348,294,225
1,349,294,224
1,350,294,224
1,351,294,223
1,352,294,223
1,353,294,222
1,354,294,221
1,355,294,221
1,356,294,220
1,357,294,220
1,358,294,219
1,359,294,218
1,360,294,218
1,361,294,217
1,362,294,216
1,363,294,216
1,364,294,215
1,365,294,215
1,366,294,214
1,367,294,213
1,368,294,213
1,369,294,212
1,370,294,212
1,371,294,214
1,372,295,214
1,373,296,214
1,374,297,214
1,375,297,214
1,376,298,214
1,377,299,214
1,378,300,214
1,379,301,214
1,380,302,214
1,381,303,214
1,382,304,214
1,383,305,214
1,384,306,214
1,385,307,214
1,386,308,214
1,387,308,214
1,388,309,214
1,389,310,214
1,390,311,214
1,391,312,214
1,392,313,214
1,393,314,214
1,394,315,214
1,395,316,214
1,396,317,214
1,397,318,214
1,398,318,214
1,399,319,214
1,400,320,214
1,401,321,214
1,402,322,214
1,403,323,214
1,404,324,214
1,405,325,214
1,406,326,214
1,407,327,214
1,408,328,214
1,409,328,214
1,410,329,214
1,411,330,214
1,412,331,214
1,413,332,214
1,414,333,214
1,415,334,214
1,416,335,214
1,417,336,214
1,418,337,214
1,419,338,214
1,420,338,214
1,421,335,214
1,422,335,213
1,423,335,213
1,424,335,212
1,425,335,212
1,426,335,211
1,427,335,210
1,428,335,210
1,429,335,209
1,430,335,209
1,431,335,208
1,432,335,207
1,433,335,207
1,434,335,206
1,435,335,206
1,436,335,205
1,437,335,204
1,438,335,204
1,439,335,203
1,440,335,203
1,441,335,202
1,442,335,201
1,443,335,201
1,444,335,200
1,445,335,200
1,446,335,199
1,447,335,198
1,448,335,198
1,449,335,197
1,450,335,197
1,451,335,196
1,452,335,195
1,453,335,195
1,454,335,194
1,455,335,194
1,456,335,193
1,457,335,192
1,458,335,192
1,459,335,191
1,460,335,191
1,461,335,190
1,462,335,189
1,463,335,189
1,464,335,188
1,465,335,188
1,466,335,187
1,467,335,186
1,468,335,186
1,469,335,185
1,470,335,184
1,471,335,184
1,472,335,183
1,473,335,183
1,474,335,182
1,475,335,181
1,476,335,181
1,477,335,180
1,478,335,180
1,479,335,179
1,480,335,178
1,481,335,181
1,482,336,181
1,483,337,181
1,484,338,181
1,485,338,181
1,486,339,181
1,487,340,181
1,488,341,181
1,489,342,181
1,490,343,181
1,491,344,181
1,492,345,181
1,493,346,181
1,494,347,181
1,495,348,181
1,496,349,181
1,497,349,181
1,498,350,181
1,499,351,181
1,500,352,181
1,501,353,181
1,502,354,181
1,503,355,181
1,504,356,181
1,505,357,181
1,506,358,181
1,507,359,181
1,508,359,181
1,509,360,181
1,510,361,181
1,511,362,181
1,512,363,181
1,513,364,181
1,514,365,181
1,515,366,181
1,516,367,181
1,517,368,181
1,518,369,181
1,519,370,181
1,520,370,181
1,521,371,181
1,522,372,181
1,523,373,181
1,524,374,181
1,525,375,181
1,526,376,181
1,527,377,181
1,528,378,181
1,529,379,181
1,530,380,181
1,531,380,181
1,532,381,181
1,533,382,181
1,534,383,181
1,535,384,181
1,536,385,181
1,537,386,181
1,538,387,181
1,539,388,181
1,540,389,181
1,541,390,181
1,542,390,181
1,543,391,181
1,544,392,181
1,545,393,181
1,546,394,181
1,547,395,181
1,548,396,181
1,549,397,181
1,550,398,181
1,551,399,181
1,552,400,181
1,553,400,181
1,554,401,181
1,555,402,181
1,556,399,181
1,557,399,180
1,558,399,180
1,559,399,179
1,560,399,178
1,561,399,178
1,562,399,177
1,563,399,177
1,564,399,176
1,565,399,175
1,566,399,175
1,567,399,174
1,568,399,174
1,569,399,173
1,570,399,172
1,571,399,172
1,572,399,171
1,573,399,171
1,574,399,170
1,575,399,169
1,576,399,172
1,577,400,172
1,578,400,172
1,579,401,172
1,580,402,172
1,581,403,172
1,582,404,172
1,583,405,172
1,584,406,172
1,585,407,172
1,586,408,172
1,587,409,172
1,588,410,172
1,589,411,172
1,590,411,172
1,591,412,172
1,592,413,172
1,593,414,172
1,594,415,172
1,595,416,172
1,596,417,172
1,597,418,172
1,598,419,172
1,599,420,172
1,600,421,172
1,601,421,172
1,602,422,172
1,603,423,172
1,604,424,172
1,605,425,172
1,606,426,172
1,607,427,172
1,608,428,172
1,609,429,172
1,610,430,172
1,611,431,172
1,612,432,172
1,613,432,172
1,614,433,172
1,615,434,172
1,616,435,172
1,617,436,172
1,618,437,172
1,619,438,172
1,620,439,172
1,621,440,172
1,622,441,172
1,623,442,172
1,624,442,172
1,625,443,172
1,626,444,172
1,627,445,172
1,628,446,172
1,629,447,172
1,630,448,172
1,631,449,172
1,632,450,172
1,633,451,172
1,634,452,172
1,635,452,172
1,636,453,172
1,637,454,172
1,638,455,172
1,639,456,172
1,640,457,172
1,641,458,172
1,642,459,172
1,643,460,172
1,644,461,172
1,645,462,172
1,646,462,172
1,647,463,172
1,648,464,172
1,649,465,172
1,650,466,172
1,651,462,172
1,652,462,171
1,653,462,171
1,654,462,170
1,655,462,169
1,656,462,169
1,657,462,168
1,658,462,168
1,659,462,167
1,660,462,166
1,661,462,166
1,662,462,165
1,663,462,165
1,664,462,164
1,665,462,163
1,666,462,163
1,667,462,162
1,668,462,162
1,669,462,161
1,670,462,160
1,671,462,160
1,672,462,159
1,673,462,159
1,674,462,158
1,675,462,157
1,676,462,160
1,677,463,160
1,678,464,160
1,679,465,160
1,680,466,160
1,681,467,160
1,682,468,160
1,683,469,160
1,684,470,160
1,685,471,160
1,686,472,160
1,687,473,160
1,688,473,160
1,689,474,160
1,690,475,160
1,691,476,160
1,692,477,160
1,693,478,160
1,694,479,160
1,695,480,160
1,696,481,160
1,697,482,160
1,698,483,160
1,699,483,160
1,700,484,160
1,701,485,160
1,702,486,160
1,703,487,160
1,704,488,160
1,705,489,160
1,706,490,160
1,707,491,160
1,708,492,160
1,709,493,160
1,710,493,160
1,711,494,160
1,712,495,160
1,713,496,160
1,714,497,160
1,715,498,160
1,716,499,160
1,717,500,160
1,718,501,160
1,719,502,160
1,720,503,160
1,721,504,160
1,722,504,160
1,723,505,160
1,724,506,160
1,725,507,160
1,726,508,160
1,727,509,160
1,728,510,160
1,729,511,160
1,730,512,160
1,731,513,160
1,732,514,160
1,733,514,160
1,734,515,160
1,735,516,160
1,736,513,160
1,737,513,159
1,738,513,159
1,739,513,158
1,740,513,157
1,741,513,157
1,742,513,156
1,743,513,155
1,744,513,155
1,745,513,154
1,746,513,154
1,747,513,153
1,748,513,152
1,749,513,152
1,750,513,151
1,751,513,151
1,752,513,150
1,753,513,149
1,754,513,149
1,755,513,148
1,756,513,148
1,757,513,147
1,758,513,146
1,759,513,146
1,760,513,145
1,761,513,145
1,762,513,144
1,763,513,143
1,764,513,143
1,765,513,142
1,766,513,145
1,767,514,145
1,768,514,145
1,769,515,145
1,770,516,145
1,771,517,145
1,772,518,145
1,773,519,145
1,774,520,145
1,775,521,145
1,776,522,145
1,777,523,145
1,778,524,145
1,779,524,145
1,780,525,145
1,781,526,145
1,782,527,145
1,783,528,145
1,784,529,145
1,785,530,145
1,786,531,145
1,787,532,145
1,788,533,145
1,789,534,145
1,790,535,145
1,791,535,145
1,792,536,145
1,793,537,145
1,794,538,145
1,795,539,145
1,796,535,145
1,797,535,144
1,798,535,143
1,799,535,143
1,800,535,142
1,801,535,142
1,802,535,141
1,803,535,140
1,804,535,140
1,805,535,139
1,806,535,139
1,807,535,138
1,808,535,137
1,809,535,137
1,810,535,136
1,811,535,136
1,812,535,135
1,813,535,134
1,814,535,134
1,815,535,133
1,816,535,133
1,817,535,132
1,818,535,131
1,819,535,131
1,820,535,130
1,821,535,130
1,822,535,129
1,823,535,128
1,824,535,128
1,825,535,127
