Line,Point,X,Y
1,1,111,335
1,2,112,335
1,3,113,335
1,4,114,335
1,5,115,335
1,6,116,335
1,7,117,335
1,8,118,335
1,9,119,335
1,10,120,335
1,11,116,335
1,12,116,334
1,13,116,334
1,14,116,333
1,15,116,332
1,16,116,332
1,17,116,331
1,18,116,331
1,19,116,330
1,20,116,329
1,21,116,329
1,22,116,328
1,23,116,328
1,24,116,327
1,25,116,326
1,26,116,326
1,27,116,325
1,28,116,325
1,29,116,324
1,30,116,323
1,31,116,323
1,32,116,322
1,33,116,322
1,34,116,321
1,35,116,320
1,36,116,320
1,37,116,319
1,38,116,319
1,39,116,318
1,40,116,317
1,41,116,320
1,42,117,320
1,43,118,320
1,44,119,320
1,45,120,320
1,46,121,320
1,47,122,320
1,48,122,320
1,49,123,320
1,50,124,320
1,51,125,320
1,52,126,320
1,53,127,320
1,54,128,320
1,55,129,320
1,56,130,320
1,57,131,320
1,58,132,320
1,59,132,320
1,60,133,320
1,61,134,320
1,62,135,320
1,63,136,320
1,64,137,320
1,65,138,320
1,66,139,320
1,67,140,320
1,68,141,320
1,69,142,320
1,70,142,320
1,71,143,320
1,72,144,320
1,73,145,320
1,74,146,320
1,75,147,320
1,76,148,320
1,77,149,320
1,78,150,320
1,79,151,320
1,80,152,320
1,81,152,320
1,82,153,320
1,83,154,320
1,84,155,320
1,85,156,320
1,86,157,320
1,87,158,320
1,88,159,320
1,89,160,320
1,90,161,320
1,91,162,320
1,92,163,320
1,93,163,320
1,94,164,320
1,95,165,320
1,96,166,320
1,97,167,320
1,98,168,320
1,99,169,320
1,100,170,320
1,101,171,320
1,102,172,320
1,103,173,320
1,104,173,320
1,105,174,320
1,106,175,320
1,107,176,320
1,108,177,320
1,109,178,320
1,110,179,320
1,111,180,320
1,112,181,320
1,113,182,320
1,114,183,320
1,115,184,320
1,116,184,320
1,117,185,320
1,118,186,320
1,119,187,320
1,120,188,320
1,121,189,320
1,122,190,320
1,123,191,320
1,124,192,320
1,125,193,320
1,126,189,320
1,127,189,319
1,128,189,319
1,129,189,318
1,130,189,317
1,131,189,317
1,132,189,316
1,133,189,316
1,134,189,315
1,135,189,314
1,136,189,314
1,137,189,313
1,138,189,313
1,139,189,312
1,140,189,311
1,141,189,311
1,142,189,310
1,143,189,309
1,144,189,309
1,145,189,308
1,146,189,308
1,147,189,307
1,148,189,306
1,149,189,306
1,150,189,305
1,151,189,305
1,152,189,304
1,153,189,303
1,154,189,303
1,155,189,302
1,156,189,302
1,157,189,301
1,158,189,300
1,159,189,300
1,160,189,299
1,161,189,299
1,162,189,298
1,163,189,297
1,164,189,297
1,165,189,296
1,166,189,296
1,167,189,295
1,168,189,294
1,169,189,294
1,170,189,293
1,171,189,293
1,172,189,292
1,173,189,291
1,174,189,291
1,175,189,290
1,176,189,290
1,177,189,289
1,178,189,288
1,179,189,288
1,180,189,287
1,181,189,290
1,182,190,290
1,183,191,290
1,184,192,290
