Line,Point,X,Y
1,1,107,308
1,2,108,308
1,3,109,308
1,4,110,308
1,5,111,308
1,6,111,308
1,7,112,308
1,8,113,308
1,9,114,308
1,10,115,308
1,11,116,308
1,12,117,308
1,13,118,308
1,14,119,308
1,15,120,308
1,16,121,308
1,17,122,308
1,18,122,308
1,19,123,308
1,20,124,308
1,21,125,308
1,22,126,308
1,23,127,308
1,24,128,308
1,25,129,308
1,26,130,308
1,27,131,308
1,28,132,308
1,29,132,308
1,30,133,308
1,31,134,308
1,32,135,308
1,33,136,308
1,34,137,308
1,35,138,308
1,36,139,308
1,37,140,308
1,38,141,308
1,39,142,308
1,40,142,308
1,41,143,308
1,42,144,308
1,43,145,308
1,44,146,308
1,45,147,308
1,46,143,308
1,47,143,307
1,48,143,306
1,49,143,306
1,50,143,305
1,51,143,305
1,52,143,304
1,53,143,303
1,54,143,303
1,55,143,302
1,56,143,302
1,57,143,301
1,58,143,300
1,59,143,300
1,60,143,299
1,61,143,299
1,62,143,298
1,63,143,297
1,64,143,297
1,65,143,296
1,66,143,296
1,67,143,295
1,68,143,294
1,69,143,294
1,70,143,293
1,71,143,293
1,72,143,292
1,73,143,291
1,74,143,291
1,75,143,290
1,76,143,290
1,77,143,289
1,78,143,288
1,79,143,288
1,80,143,287
1,81,143,287
1,82,143,286
1,83,143,285
1,84,143,285
1,85,143,284
1,86,143,284
1,87,143,283
1,88,143,282
1,89,143,282
1,90,143,281
1,91,143,281
1,92,143,280
1,93,143,279
1,94,143,279
1,95,143,278
1,96,143,277
1,97,143,277
1,98,143,276
1,99,143,276
1,100,143,275
1,101,143,274
1,102,143,274
1,103,143,273
1,104,143,273
1,105,143,272
1,106,143,271
1,107,143,271
1,108,143,270
1,109,143,270
1,110,143,269
1,111,143,268
1,112,143,268
1,113,143,267
1,114,143,267
1,115,143,266
1,116,143,265
1,117,143,265
1,118,143,264
1,119,143,264
1,120,143,263
1,121,143,262
1,122,143,262
1,123,143,261
1,124,143,261
1,125,143,260
1,126,143,262
1,127,144,262
1,128,145,262
1,129,146,262
1,130,147,262
1,131,148,262
1,132,149,262
1,133,150,262
1,134,151,262
1,135,152,262
1,136,152,262
1,137,153,262
1,138,154,262
1,139,155,262
1,140,156,262
1,141,157,262
1,142,158,262
1,143,159,262
1,144,160,262
1,145,161,262
1,146,162,262
1,147,163,262
1,148,163,262
1,149,164,262
1,150,165,262
1,151,166,262
1,152,167,262
1,153,168,262
1,154,169,262
1,155,170,262
1,156,171,262
1,157,172,262
1,158,173,262
1,159,173,262
1,160,174,262
1,161,175,262
1,162,176,262
1,163,177,262
1,164,178,262
1,165,179,262
1,166,180,262
1,167,181,262
1,168,182,262
1,169,183,262
1,170,184,262
1,171,184,262
1,172,185,262
1,173,186,262
1,174,187,262
1,175,188,262
1,176,189,262
1,177,190,262
1,178,191,262
1,179,192,262
1,180,193,262
1,181,189,262
1,182,189,262
1,183,189,261
1,184,189,261
1,185,189,260
1,186,189,259
1,187,189,259
1,188,189,258
1,189,189,258
1,190,189,257
1,191,189,256
1,192,189,256
1,193,189,255
1,194,189,255
1,195,189,254
1,196,189,253
1,197,189,253
1,198,189,252
1,199,189,252
1,200,189,251
1,201,189,250
1,202,189,250
1,203,189,249
1,204,189,249
1,205,189,248
1,206,189,247
1,207,189,247
1,208,189,246
1,209,189,245
1,210,189,245
1,211,189,244
1,212,189,244
1,213,189,243
1,214,189,242
1,215,189,242
1,216,189,244
1,217,190,244
1,218,191,244
1,219,192,244
1,220,193,244
1,221,194,244
1,222,194,244
1,223,195,244
1,224,196,244
1,225,197,244
1,226,198,244
1,227,199,244
1,228,200,244
1,229,201,244
1,230,202,244
1,231,203,244
1,232,204,244
1,233,204,244
1,234,205,244
1,235,206,244
1,236,207,244
1,237,208,244
1,238,209,244
1,239,210,244
1,240,211,244
1,241,212,244
1,242,213,244
1,243,214,244
1,244,214,244
1,245,215,244
1,246,216,244
1,247,217,244
1,248,218,244
1,249,219,244
1,250,220,244
1,251,221,244
1,252,222,244
1,253,223,244
1,254,224,244
1,255,225,244
1,256,225,244
1,257,226,244
1,258,227,244
1,259,228,244
1,260,229,244
1,261,230,244
1,262,231,244
1,263,232,244
1,264,233,244
1,265,234,244
1,266,235,244
1,267,235,244
1,268,236,244
1,269,237,244
1,270,238,244
1,271,235,244
1,272,235,244
1,273,235,243
1,274,235,242
1,275,235,242
1,276,235,241
1,277,235,241
1,278,235,240
1,279,235,239
1,280,235,239
1,281,235,238
1,282,235,238
1,283,235,237
1,284,235,236
1,285,235,236
1,286,235,235
1,287,235,235
1,288,235,234
1,289,235,233
1,290,235,233
1,291,235,232
1,292,235,232
1,293,235,231
1,294,235,230
1,295,235,230
1,296,235,229
1,297,235,229
1,298,235,228
1,299,235,227
1,300,235,227
1,301,235,226
1,302,235,226
1,303,235,225
1,304,235,224
1,305,235,224
1,306,235,223
1,307,235,223
1,308,235,222
1,309,235,221
1,310,235,221
1,311,235,220
1,312,235,220
1,313,235,219
1,314,235,218
1,315,235,218
1,316,235,217
1,317,235,216
1,318,235,216
1,319,235,215
1,320,235,215
1,321,235,217
1,322,235,217
1,323,236,217
1,324,237,217
1,325,238,217
1,326,239,217
1,327,240,217
1,328,241,217
1,329,242,217
1,330,243,217
1,331,244,217
1,332,245,217
1,333,246,217
1,334,246,217
1,335,247,217
1,336,248,217
1,337,249,217
1,338,250,217
1,339,251,217
1,340,252,217
1,341,248,217
1,342,248,216
1,343,248,216
1,344,248,215
1,345,248,215
1,346,248,214
1,347,248,213
1,348,248,213
1,349,248,212
1,350,248,212
1,351,248,211
1,352,248,210
1,353,248,210
1,354,248,209
1,355,248,209
1,356,248,208
1,357,248,207
1,358,248,207
1,359,248,206
1,360,248,206
1,361,248,205
1,362,248,204
1,363,248,204
1,364,248,203
1,365,248,203
1,366,248,202
1,367,248,201
1,368,248,201
1,369,248,200
1,370,248,200
1,371,248,199
1,372,248,198
1,373,248,198
1,374,248,197
1,375,248,197
1,376,248,196
1,377,248,195
1,378,248,195
1,379,248,194
1,380,248,194
1,381,248,193
1,382,248,192
1,383,248,192
1,384,248,191
1,385,248,191
1,386,248,190
1,387,248,189
1,388,248,189
1,389,248,188
1,390,248,188
1,391,248,187
1,392,248,186
1,393,248,186
1,394,248,185
1,395,248,184
1,396,248,184
1,397,248,183
1,398,248,183
1,399,248,182
1,400,248,181
1,401,248,181
1,402,248,180
1,403,248,180
1,404,248,179
1,405,248,178
1,406,248,178
1,407,248,177
1,408,248,177
1,409,248,176
1,410,248,175
1,411,248,178
1,412,249,178
1,413,250,178
1,414,251,178
1,415,252,178
1,416,253,178
1,417,254,178
1,418,255,178
1,419,256,178
1,420,256,178
1,421,257,178
1,422,258,178
1,423,259,178
1,424,260,178
1,425,261,178
1,426,262,178
1,427,263,178
1,428,264,178
1,429,265,178
1,430,266,178
1,431,266,178
1,432,267,178
1,433,268,178
1,434,269,178
1,435,270,178
1,436,271,178
1,437,272,178
1,438,273,178
1,439,274,178
1,440,275,178
1,441,271,178
1,442,271,177
1,443,271,177
1,444,271,176
1,445,271,175
1,446,271,175
1,447,271,174
1,448,271,174
1,449,271,173
1,450,271,172
1,451,271,172
1,452,271,171
1,453,271,171
1,454,271,170
1,455,271,169
1,456,271,169
1,457,271,168
1,458,271,168
1,459,271,167
1,460,271,166
1,461,271,166
1,462,271,165
1,463,271,165
1,464,271,164
1,465,271,163
1,466,271,163
1,467,271,162
1,468,271,162
1,469,271,161
1,470,271,160
1,471,271,160
1,472,271,159
1,473,271,159
1,474,271,158
1,475,271,157
1,476,271,157
1,477,271,156
1,478,271,155
1,479,271,155
1,480,271,154
1,481,271,154
1,482,271,153
1,483,271,152
1,484,271,152
1,485,271,151
1,486,271,154
1,487,272,154
1,488,273,154
1,489,274,154
1,490,275,154
1,491,276,154
1,492,276,154
1,493,277,154
1,494,278,154
1,495,279,154
1,496,280,154
1,497,281,154
1,498,282,154
1,499,283,154
1,500,284,154
1,501,285,154
1,502,286,154
1,503,287,154
1,504,287,154
1,505,288,154
1,506,289,154
1,507,290,154
1,508,291,154
1,509,292,154
1,510,293,154
1,511,294,154
1,512,295,154
1,513,296,154
1,514,297,154
1,515,297,154
1,516,298,154
1,517,299,154
1,518,300,154
1,519,301,154
1,520,302,154
