Line,Point,X,Y
1,1,121,314
1,2,122,314
1,3,122,314
1,4,123,314
1,5,124,314
1,6,125,314
1,7,126,314
1,8,127,314
1,9,128,314
1,10,129,314
1,11,130,314
1,12,131,314
1,13,132,314
1,14,132,314
1,15,133,314
1,16,134,314
1,17,135,314
1,18,136,314
1,19,137,314
1,20,138,314
1,21,139,314
1,22,140,314
1,23,141,314
1,24,142,314
1,25,142,314
1,26,143,314
1,27,144,314
1,28,145,314
1,29,146,314
1,30,147,314
1,31,148,314
1,32,149,314
1,33,150,314
1,34,151,314
1,35,152,314
1,36,152,314
1,37,153,314
1,38,154,314
1,39,155,314
1,40,156,314
1,41,157,314
1,42,158,314
1,43,159,314
1,44,160,314
1,45,161,314
1,46,157,314
1,47,157,313
1,48,157,313
1,49,157,312
1,50,157,311
1,51,157,311
1,52,157,310
1,53,157,309
1,54,157,309
1,55,157,308
1,56,157,308
1,57,157,307
1,58,157,306
1,59,157,306
1,60,157,305
1,61,157,305
1,62,157,304
1,63,157,303
1,64,157,303
1,65,157,302
1,66,157,302
1,67,157,301
1,68,157,300
1,69,157,300
1,70,157,299
1,71,157,299
1,72,157,298
1,73,157,297
1,74,157,297
1,75,157,296
1,76,157,296
1,77,157,295
1,78,157,294
1,79,157,294
1,80,157,293
1,81,157,293
1,82,157,292
1,83,157,291
1,84,157,291
1,85,157,290
1,86,157,290
1,87,157,289
1,88,157,288
1,89,157,288
1,90,157,287
1,91,157,287
1,92,157,286
1,93,157,285
1,94,157,285
1,95,157,284
1,96,157,284
1,97,157,283
1,98,157,282
1,99,157,282
1,100,157,281
1,101,157,284
1,102,158,284
1,103,159,284
1,104,160,284
1,105,161,284
1,106,162,284
1,107,163,284
1,108,163,284
1,109,164,284
1,110,165,284
1,111,166,284
1,112,167,284
1,113,168,284
1,114,169,284
1,115,170,284
1,116,171,284
1,117,172,284
1,118,173,284
1,119,173,284
1,120,174,284
1,121,175,284
1,122,176,284
1,123,177,284
1,124,178,284
1,125,179,284
1,126,180,284
1,127,181,284
1,128,182,284
1,129,183,284
1,130,184,284
1,131,184,284
1,132,185,284
1,133,186,284
1,134,187,284
1,135,188,284
1,136,189,284
1,137,190,284
1,138,191,284
1,139,192,284
1,140,193,284
1,141,194,284
1,142,194,284
1,143,195,284
1,144,196,284
1,145,197,284
1,146,198,284
1,147,199,284
1,148,200,284
1,149,201,284
1,150,202,284
1,151,203,284
1,152,204,284
