Line,Point,X,Y
1,1,139,326
1,2,140,326
1,3,141,326
1,4,142,326
1,5,142,326
1,6,143,326
1,7,144,326
1,8,145,326
1,9,146,326
1,10,147,326
1,11,148,326
1,12,149,326
1,13,150,326
1,14,151,326
1,15,152,326
1,16,152,326
1,17,153,326
1,18,154,326
1,19,155,326
1,20,156,326
1,21,157,326
1,22,158,326
1,23,159,326
1,24,160,326
1,25,161,326
1,26,162,326
1,27,163,326
1,28,163,326
1,29,164,326
1,30,165,326
1,31,166,326
1,32,167,326
1,33,168,326
1,34,169,326
1,35,170,326
1,36,171,326
1,37,172,326
1,38,173,326
1,39,173,326
1,40,174,326
1,41,171,326
1,42,171,325
1,43,171,325
1,44,171,324
1,45,171,323
1,46,171,323
1,47,171,322
1,48,171,322
1,49,171,321
1,50,171,320
1,51,171,320
1,52,171,319
1,53,171,319
1,54,171,318
1,55,171,317
1,56,171,317
1,57,171,316
1,58,171,316
1,59,171,315
1,60,171,314
1,61,171,314
1,62,171,313
1,63,171,313
1,64,171,312
1,65,171,311
1,66,171,311
1,67,171,310
1,68,171,309
1,69,171,309
1,70,171,308
1,71,171,308
1,72,171,307
1,73,171,306
1,74,171,306
1,75,171,305
1,76,171,305
1,77,171,304
1,78,171,303
1,79,171,303
1,80,171,302
1,81,171,302
1,82,171,301
1,83,171,300
1,84,171,300
1,85,171,299
1,86,171,299
1,87,171,298
1,88,171,297
1,89,171,297
1,90,171,296
1,91,171,296
1,92,171,295
1,93,171,294
1,94,171,294
1,95,171,293
1,96,171,296
1,97,172,296
1,98,173,296
1,99,173,296
1,100,174,296
1,101,175,296
1,102,176,296
1,103,177,296
1,104,178,296
1,105,179,296
1,106,180,296
1,107,181,296
1,108,182,296
1,109,183,296
1,110,184,296
1,111,184,296
1,112,185,296
1,113,186,296
1,114,187,296
1,115,188,296
1,116,189,296
1,117,190,296
1,118,191,296
1,119,192,296
1,120,193,296
1,121,194,296
1,122,194,296
1,123,195,296
1,124,196,296
1,125,197,296
1,126,198,296
1,127,199,296
1,128,200,296
1,129,201,296
1,130,202,296
1,131,203,296
1,132,204,296
1,133,204,296
1,134,205,296
1,135,206,296
1,136,207,296
1,137,208,296
1,138,209,296
1,139,210,296
1,140,211,296
1,141,212,296
1,142,213,296
1,143,214,296
1,144,214,296
1,145,215,296
1,146,216,296
1,147,217,296
1,148,218,296
1,149,219,296
1,150,220,296
1,151,221,296
1,152,222,296
1,153,223,296
1,154,224,296
1,155,225,296
1,156,225,296
1,157,226,296
1,158,227,296
1,159,228,296
1,160,229,296
1,161,230,296
1,162,231,296
1,163,232,296
1,164,233,296
1,165,234,296
1,166,235,296
1,167,235,296
1,168,236,296
1,169,237,296
1,170,238,296
1,171,235,296
1,172,235,295
1,173,235,294
1,174,235,294
1,175,235,293
1,176,235,293
1,177,235,292
1,178,235,291
1,179,235,291
1,180,235,290
1,181,235,290
1,182,235,289
1,183,235,288
1,184,235,288
1,185,235,287
1,186,235,287
1,187,235,286
1,188,235,285
1,189,235,285
1,190,235,284
1,191,235,284
1,192,235,283
1,193,235,282
1,194,235,282
1,195,235,281
1,196,235,281
1,197,235,280
1,198,235,279
1,199,235,279
1,200,235,278
1,201,235,277
1,202,235,277
1,203,235,276
1,204,235,276
1,205,235,275
1,206,235,274
1,207,235,274
1,208,235,273
1,209,235,273
1,210,235,272
1,211,235,271
1,212,235,271
1,213,235,270
1,214,235,270
1,215,235,269
1,216,235,268
1,217,235,268
1,218,235,267
1,219,235,267
1,220,235,266
1,221,235,265
1,222,235,265
1,223,235,264
1,224,235,264
1,225,235,263
1,226,235,265
1,227,235,265
1,228,236,265
1,229,237,265
1,230,238,265
1,231,239,265
1,232,240,265
1,233,241,265
1,234,242,265
1,235,243,265
1,236,244,265
1,237,245,265
1,238,246,265
1,239,246,265
1,240,247,265
1,241,248,265
1,242,249,265
1,243,250,265
1,244,251,265
1,245,252,265
1,246,253,265
1,247,254,265
1,248,255,265
1,249,256,265
1,250,256,265
1,251,257,265
1,252,258,265
1,253,259,265
1,254,260,265
1,255,261,265
1,256,262,265
1,257,263,265
1,258,264,265
1,259,265,265
1,260,266,265
