Line,Point,X,Y
1,1,130,317
1,2,131,317
1,3,132,317
1,4,132,317
1,5,133,317
1,6,134,317
1,7,135,317
1,8,136,317
1,9,137,317
1,10,138,317
1,11,139,317
1,12,140,317
1,13,141,317
1,14,142,317
1,15,142,317
1,16,143,317
1,17,144,317
1,18,145,317
1,19,146,317
1,20,147,317
1,21,148,317
1,22,149,317
1,23,150,317
1,24,151,317
1,25,152,317
1,26,152,317
1,27,153,317
1,28,154,317
1,29,155,317
1,30,156,317
1,31,157,317
1,32,158,317
1,33,159,317
1,34,160,317
1,35,161,317
1,36,157,317
1,37,157,316
1,38,157,316
1,39,157,315
1,40,157,314
1,41,157,314
1,42,157,313
1,43,157,313
1,44,157,312
1,45,157,311
1,46,157,314
1,47,158,314
1,48,159,314
1,49,160,314
1,50,161,314
1,51,162,314
1,52,163,314
1,53,163,314
1,54,164,314
1,55,165,314
1,56,166,314
1,57,167,314
1,58,168,314
1,59,169,314
1,60,170,314
1,61,171,314
1,62,172,314
1,63,173,314
1,64,173,314
1,65,174,314
1,66,175,314
1,67,176,314
1,68,177,314
1,69,178,314
1,70,179,314
1,71,180,314
1,72,181,314
1,73,182,314
1,74,183,314
1,75,184,314
1,76,180,314
1,77,180,313
1,78,180,313
1,79,180,312
1,80,180,311
1,81,180,311
1,82,180,310
1,83,180,309
1,84,180,309
1,85,180,308
1,86,180,308
1,87,180,307
1,88,180,306
1,89,180,306
1,90,180,305
1,91,180,305
1,92,180,304
1,93,180,303
1,94,180,303
1,95,180,302
1,96,180,302
1,97,180,301
1,98,180,300
1,99,180,300
1,100,180,299
1,101,180,299
1,102,180,298
1,103,180,297
1,104,180,297
1,105,180,296
1,106,180,296
1,107,180,295
1,108,180,294
1,109,180,294
1,110,180,293
1,111,180,293
1,112,180,292
1,113,180,291
1,114,180,291
1,115,180,290
1,116,180,290
1,117,180,289
1,118,180,288
1,119,180,288
1,120,180,287
1,121,180,287
1,122,180,286
1,123,180,285
1,124,180,285
1,125,180,284
1,126,180,284
1,127,180,283
1,128,180,282
1,129,180,282
1,130,180,281
1,131,180,281
1,132,180,280
1,133,180,279
1,134,180,279
1,135,180,278
1,136,180,281
1,137,181,281
1,138,182,281
1,139,183,281
1,140,184,281
1,141,184,281
1,142,185,281
1,143,186,281
1,144,187,281
1,145,188,281
1,146,189,281
1,147,190,281
1,148,191,281
1,149,192,281
1,150,193,281
1,151,194,281
1,152,194,281
1,153,195,281
1,154,196,281
1,155,197,281
1,156,198,281
1,157,199,281
1,158,200,281
1,159,201,281
1,160,202,281
1,161,203,281
1,162,204,281
1,163,204,281
1,164,205,281
1,165,206,281
1,166,207,281
1,167,208,281
1,168,209,281
1,169,210,281
1,170,211,281
1,171,212,281
1,172,213,281
1,173,214,281
1,174,214,281
1,175,215,281
1,176,216,281
1,177,217,281
1,178,218,281
1,179,219,281
1,180,220,281
1,181,221,281
1,182,222,281
1,183,223,281
1,184,224,281
1,185,225,281
1,186,225,281
1,187,226,281
1,188,227,281
1,189,228,281
1,190,229,281
1,191,230,281
1,192,231,281
1,193,232,281
1,194,233,281
1,195,234,281
1,196,235,281
1,197,235,281
1,198,236,281
1,199,237,281
1,200,238,281
1,201,235,281
1,202,235,280
1,203,235,279
1,204,235,279
1,205,235,278
1,206,235,277
1,207,235,277
1,208,235,276
1,209,235,276
1,210,235,275
1,211,235,274
1,212,235,274
1,213,235,273
1,214,235,273
1,215,235,272
1,216,235,271
1,217,235,271
1,218,235,270
1,219,235,270
1,220,235,269
1,221,235,268
1,222,235,268
1,223,235,267
1,224,235,267
1,225,235,266
1,226,235,265
1,227,235,265
1,228,235,264
1,229,235,264
1,230,235,263
1,231,235,262
1,232,235,262
1,233,235,261
1,234,235,261
1,235,235,260
1,236,235,259
1,237,235,259
1,238,235,258
1,239,235,258
1,240,235,257
1,241,235,256
1,242,235,256
1,243,235,255
1,244,235,255
1,245,235,254
1,246,235,253
1,247,235,253
1,248,235,252
1,249,235,252
1,250,235,251
1,251,235,250
1,252,235,250
1,253,235,249
1,254,235,249
1,255,235,248
1,256,235,247
1,257,235,247
1,258,235,246
1,259,235,245
1,260,235,245
1,261,235,244
1,262,235,244
1,263,235,243
1,264,235,242
1,265,235,242
1,266,235,241
1,267,235,241
1,268,235,240
1,269,235,239
1,270,235,239
1,271,235,238
1,272,235,238
1,273,235,237
1,274,235,236
1,275,235,236
1,276,235,238
1,277,235,238
1,278,236,238
1,279,237,238
1,280,238,238
1,281,239,238
1,282,240,238
1,283,241,238
1,284,242,238
1,285,243,238
1,286,244,238
1,287,245,238
1,288,246,238
1,289,246,238
1,290,247,238
1,291,248,238
1,292,249,238
1,293,250,238
1,294,251,238
1,295,252,238
1,296,253,238
1,297,254,238
1,298,255,238
1,299,256,238
1,300,256,238
1,301,253,238
1,302,253,238
1,303,253,237
1,304,253,236
1,305,253,236
1,306,253,235
1,307,253,235
1,308,253,234
1,309,253,233
