Line,Point,X,Y
1,1,125,320
1,2,126,320
1,3,127,320
1,4,128,320
1,5,129,320
1,6,130,320
1,7,131,320
1,8,132,320
1,9,132,320
1,10,133,320
1,11,134,320
1,12,135,320
1,13,136,320
1,14,137,320
1,15,138,320
1,16,139,320
1,17,140,320
1,18,141,320
1,19,142,320
1,20,142,320
1,21,143,320
1,22,144,320
1,23,145,320
1,24,146,320
1,25,147,320
1,26,148,320
1,27,149,320
1,28,150,320
1,29,151,320
1,30,152,320
1,31,152,320
1,32,153,320
1,33,154,320
1,34,155,320
1,35,156,320
1,36,157,320
1,37,158,320
1,38,159,320
1,39,160,320
1,40,161,320
1,41,162,320
1,42,163,320
1,43,163,320
1,44,164,320
1,45,165,320
1,46,166,320
1,47,167,320
1,48,168,320
1,49,169,320
1,50,170,320
1,51,171,320
1,52,172,320
1,53,173,320
1,54,173,320
1,55,174,320
1,56,175,320
1,57,176,320
1,58,177,320
1,59,178,320
1,60,179,320
1,61,180,320
1,62,181,320
1,63,182,320
1,64,183,320
1,65,184,320
1,66,180,320
1,67,180,319
1,68,180,319
1,69,180,318
1,70,180,317
1,71,180,317
1,72,180,316
1,73,180,316
1,74,180,315
1,75,180,314
1,76,180,314
1,77,180,313
1,78,180,313
1,79,180,312
1,80,180,311
1,81,180,311
1,82,180,310
1,83,180,309
1,84,180,309
1,85,180,308
1,86,180,308
1,87,180,307
1,88,180,306
1,89,180,306
1,90,180,305
1,91,180,305
1,92,180,304
1,93,180,303
1,94,180,303
1,95,180,302
1,96,180,302
1,97,180,301
1,98,180,300
1,99,180,300
1,100,180,299
1,101,180,299
1,102,180,298
1,103,180,297
1,104,180,297
1,105,180,296
1,106,180,296
1,107,180,295
1,108,180,294
1,109,180,294
1,110,180,293
1,111,180,293
1,112,180,292
1,113,180,291
1,114,180,291
1,115,180,290
1,116,180,293
1,117,181,293
1,118,182,293
1,119,183,293
1,120,184,293
1,121,184,293
1,122,185,293
1,123,186,293
1,124,187,293
1,125,188,293
1,126,189,293
1,127,190,293
1,128,191,293
1,129,192,293
1,130,193,293
1,131,194,293
1,132,194,293
1,133,195,293
1,134,196,293
1,135,197,293
1,136,198,293
1,137,199,293
1,138,200,293
1,139,201,293
1,140,202,293
1,141,203,293
1,142,204,293
1,143,204,293
1,144,205,293
1,145,206,293
1,146,207,293
1,147,208,293
1,148,209,293
1,149,210,293
1,150,211,293
1,151,212,293
1,152,213,293
1,153,214,293
1,154,214,293
1,155,215,293
1,156,216,293
1,157,217,293
1,158,218,293
1,159,219,293
1,160,220,293
1,161,221,293
1,162,222,293
1,163,223,293
1,164,224,293
1,165,225,293
1,166,221,293
1,167,221,292
1,168,221,291
1,169,221,291
1,170,221,290
1,171,221,290
1,172,221,289
1,173,221,288
1,174,221,288
1,175,221,287
1,176,221,287
1,177,221,286
1,178,221,285
1,179,221,285
1,180,221,284
1,181,221,284
1,182,221,283
1,183,221,282
1,184,221,282
1,185,221,281
1,186,221,281
1,187,221,280
1,188,221,279
