Line,Point,X,Y
1,1,116,320
1,2,117,320
1,3,118,320
1,4,119,320
1,5,120,320
1,6,121,320
1,7,122,320
1,8,122,320
1,9,123,320
1,10,124,320
1,11,125,320
1,12,126,320
1,13,127,320
1,14,128,320
1,15,129,320
1,16,130,320
1,17,131,320
1,18,132,320
1,19,132,320
1,20,133,320
1,21,134,320
1,22,135,320
1,23,136,320
1,24,137,320
1,25,138,320
1,26,139,320
1,27,140,320
1,28,141,320
1,29,142,320
1,30,142,320
1,31,143,320
1,32,144,320
1,33,145,320
1,34,146,320
1,35,147,320
1,36,148,320
1,37,149,320
1,38,150,320
1,39,151,320
1,40,152,320
1,41,152,320
1,42,153,320
1,43,154,320
1,44,155,320
1,45,156,320
1,46,157,320
1,47,158,320
1,48,159,320
1,49,160,320
1,50,161,320
1,51,162,320
1,52,163,320
1,53,163,320
1,54,164,320
1,55,165,320
1,56,166,320
1,57,167,320
1,58,168,320
1,59,169,320
1,60,170,320
1,61,171,320
1,62,172,320
1,63,173,320
1,64,173,320
1,65,174,320
1,66,171,320
1,67,171,319
1,68,171,319
1,69,171,318
1,70,171,317
1,71,171,317
1,72,171,316
1,73,171,316
1,74,171,315
1,75,171,314
1,76,171,314
1,77,171,313
1,78,171,313
1,79,171,312
1,80,171,311
1,81,171,311
1,82,171,310
1,83,171,309
1,84,171,309
1,85,171,308
1,86,171,308
1,87,171,307
1,88,171,306
1,89,171,306
1,90,171,305
1,91,171,305
1,92,171,304
1,93,171,303
1,94,171,303
1,95,171,302
1,96,171,305
1,97,172,305
1,98,173,305
1,99,173,305
1,100,174,305
1,101,175,305
1,102,176,305
1,103,177,305
1,104,178,305
1,105,179,305
1,106,180,305
1,107,181,305
1,108,182,305
1,109,183,305
1,110,184,305
1,111,184,305
1,112,185,305
1,113,186,305
1,114,187,305
1,115,188,305
1,116,189,305
1,117,190,305
1,118,191,305
1,119,192,305
1,120,193,305
1,121,194,305
1,122,194,305
1,123,195,305
1,124,196,305
1,125,197,305
1,126,198,305
1,127,199,305
1,128,200,305
1,129,201,305
1,130,202,305
1,131,203,305
1,132,204,305
1,133,204,305
1,134,205,305
1,135,206,305
1,136,207,305
1,137,208,305
1,138,209,305
1,139,210,305
1,140,211,305
1,141,207,305
1,142,207,304
1,143,207,303
1,144,207,303
1,145,207,302
1,146,207,302
1,147,207,301
1,148,207,300
1,149,207,300
1,150,207,299
1,151,207,299
1,152,207,298
1,153,207,297
1,154,207,297
1,155,207,296
1,156,207,296
1,157,207,295
1,158,207,294
1,159,207,294
1,160,207,293
1,161,207,293
1,162,207,292
1,163,207,291
1,164,207,291
1,165,207,290
1,166,207,290
1,167,207,289
1,168,207,288
1,169,207,288
1,170,207,287
1,171,207,287
1,172,207,286
1,173,207,285
1,174,207,285
1,175,207,284
1,176,207,284
1,177,207,283
1,178,207,282
1,179,207,282
1,180,207,281
1,181,207,281
1,182,207,280
1,183,207,279
1,184,207,279
1,185,207,278
1,186,207,277
1,187,207,277
1,188,207,276
1,189,207,276
1,190,207,275
1,191,207,274
1,192,207,274
1,193,207,273
1,194,207,273
1,195,207,272
1,196,207,271
1,197,207,271
1,198,207,270
1,199,207,270
1,200,207,269
1,201,207,268
1,202,207,268
1,203,207,267
1,204,207,267
1,205,207,266
1,206,207,268
1,207,208,268
1,208,209,268
1,209,210,268
1,210,211,268
1,211,212,268
1,212,213,268
1,213,214,268
1,214,214,268
1,215,215,268
1,216,216,268
1,217,217,268
1,218,218,268
1,219,219,268
1,220,220,268
1,221,221,268
1,222,222,268
1,223,223,268
1,224,224,268
1,225,225,268
1,226,225,268
1,227,226,268
1,228,227,268
1,229,228,268
1,230,229,268
1,231,230,268
1,232,231,268
1,233,232,268
1,234,233,268
1,235,234,268
1,236,235,268
1,237,235,268
1,238,236,268
1,239,237,268
1,240,238,268
1,241,239,268
1,242,240,268
1,243,241,268
1,244,242,268
1,245,243,268
1,246,244,268
1,247,245,268
1,248,246,268
1,249,246,268
1,250,247,268
1,251,244,268
1,252,244,268
1,253,244,267
1,254,244,267
1,255,244,266
1,256,244,265
1,257,244,265
1,258,244,264
1,259,244,264
1,260,244,263
1,261,244,262
1,262,244,262
1,263,244,261
1,264,244,261
1,265,244,260
1,266,244,259
1,267,244,259
1,268,244,258
1,269,244,258
1,270,244,257
1,271,244,256
1,272,244,256
1,273,244,255
1,274,244,255
1,275,244,254
1,276,244,253
1,277,244,253
1,278,244,252
1,279,244,252
1,280,244,251
1,281,244,250
1,282,244,250
1,283,244,249
1,284,244,249
1,285,244,248
1,286,244,250
1,287,245,250
1,288,246,250
1,289,246,250
1,290,247,250
1,291,248,250
1,292,249,250
1,293,250,250
1,294,251,250
1,295,252,250
1,296,253,250
1,297,254,250
1,298,255,250
1,299,256,250
1,300,256,250
1,301,257,250
1,302,258,250
1,303,259,250
1,304,260,250
1,305,261,250
1,306,262,250
1,307,263,250
1,308,264,250
1,309,265,250
1,310,266,250
1,311,266,250
1,312,267,250
1,313,268,250
1,314,269,250
1,315,270,250
1,316,271,250
1,317,272,250
1,318,273,250
1,319,274,250
1,320,275,250
1,321,276,250
1,322,276,250
1,323,277,250
1,324,278,250
1,325,279,250
1,326,280,250
1,327,281,250
1,328,282,250
1,329,283,250
1,330,284,250
1,331,280,250
1,332,280,250
1,333,280,249
1,334,280,249
1,335,280,248
1,336,280,247
1,337,280,247
1,338,280,246
1,339,280,245
1,340,280,245
1,341,280,244
1,342,280,244
1,343,280,243
1,344,280,242
1,345,280,242
1,346,280,241
1,347,280,241
1,348,280,240
1,349,280,239
1,350,280,239
1,351,280,238
1,352,280,238
1,353,280,237
1,354,280,236
1,355,280,236
1,356,280,235
1,357,280,235
1,358,280,234
1,359,280,233
1,360,280,233
1,361,280,232
1,362,280,232
1,363,280,231
1,364,280,230
1,365,280,230
1,366,280,229
1,367,280,229
1,368,280,228
1,369,280,227
1,370,280,227
1,371,280,226
1,372,280,226
1,373,280,225
1,374,280,224
1,375,280,224
1,376,280,223
1,377,280,223
1,378,280,222
1,379,280,221
1,380,280,221
1,381,280,220
1,382,280,220
1,383,280,219
1,384,280,218
1,385,280,218
1,386,280,217
1,387,280,216
1,388,280,216
1,389,280,215
1,390,280,215
1,391,280,217
1,392,281,217
1,393,282,217
1,394,283,217
1,395,284,217
1,396,285,217
1,397,286,217
1,398,287,217
1,399,287,217
1,400,288,217
1,401,289,217
1,402,290,217
1,403,291,217
1,404,292,217
1,405,293,217
1,406,294,217
1,407,295,217
1,408,296,217
1,409,297,217
1,410,297,217
1,411,298,217
1,412,299,217
1,413,300,217
1,414,301,217
1,415,302,217
1,416,303,217
1,417,304,217
1,418,305,217
1,419,306,217
1,420,307,217
1,421,308,217
1,422,308,217
1,423,309,217
1,424,310,217
1,425,311,217
1,426,312,217
1,427,313,217
1,428,314,217
1,429,315,217
1,430,316,217
1,431,317,217
1,432,318,217
1,433,318,217
1,434,319,217
1,435,320,217
1,436,321,217
1,437,322,217
1,438,323,217
1,439,324,217
1,440,325,217
1,441,326,217
1,442,327,217
1,443,328,217
1,444,328,217
1,445,329,217
1,446,326,217
1,447,326,216
1,448,326,216
1,449,326,215
1,450,326,215
1,451,326,214
1,452,326,213
1,453,326,213
1,454,326,212
1,455,326,212
1,456,326,211
1,457,326,210
1,458,326,210
1,459,326,209
1,460,326,209
1,461,326,211
1,462,327,211
1,463,328,211
1,464,328,211
1,465,329,211
1,466,330,211
1,467,331,211
1,468,332,211
1,469,333,211
1,470,334,211
1,471,335,211
1,472,336,211
1,473,337,211
1,474,338,211
1,475,338,211
1,476,339,211
1,477,340,211
1,478,341,211
1,479,342,211
1,480,343,211
1,481,344,211
1,482,345,211
1,483,346,211
1,484,347,211
1,485,348,211
1,486,349,211
1,487,349,211
1,488,350,211
1,489,351,211
1,490,352,211
1,491,353,211
1,492,354,211
1,493,355,211
1,494,356,211
1,495,357,211
1,496,358,211
1,497,359,211
1,498,359,211
1,499,360,211
1,500,361,211
1,501,362,211
1,502,363,211
1,503,364,211
1,504,365,211
1,505,366,211
1,506,367,211
1,507,368,211
1,508,369,211
1,509,370,211
1,510,370,211
1,511,371,211
1,512,372,211
1,513,373,211
1,514,374,211
1,515,375,211
1,516,371,211
1,517,371,210
1,518,371,210
1,519,371,209
1,520,371,209
1,521,371,208
1,522,371,207
1,523,371,207
1,524,371,206
1,525,371,206
1,526,371,205
1,527,371,204
1,528,371,204
1,529,371,203
1,530,371,203
1,531,371,205
1,532,372,205
1,533,373,205
1,534,374,205
1,535,375,205
1,536,376,205
1,537,377,205
1,538,378,205
1,539,379,205
1,540,380,205
1,541,380,205
1,542,381,205
1,543,382,205
1,544,383,205
1,545,384,205
1,546,385,205
1,547,386,205
1,548,387,205
1,549,388,205
1,550,389,205
1,551,390,205
1,552,390,205
1,553,391,205
1,554,392,205
1,555,393,205
1,556,394,205
1,557,395,205
1,558,396,205
1,559,397,205
1,560,398,205
1,561,399,205
