Line,Point,X,Y
1,1,143,323
1,2,144,323
1,3,145,323
1,4,146,323
1,5,147,323
1,6,148,323
1,7,149,323
1,8,150,323
1,9,151,323
1,10,152,323
1,11,152,323
1,12,153,323
1,13,154,323
1,14,155,323
1,15,156,323
1,16,157,323
1,17,158,323
1,18,159,323
1,19,160,323
1,20,161,323
1,21,162,323
1,22,163,323
1,23,163,323
1,24,164,323
1,25,165,323
1,26,166,323
1,27,167,323
1,28,168,323
1,29,169,323
1,30,170,323
1,31,171,323
1,32,172,323
1,33,173,323
1,34,173,323
1,35,174,323
1,36,175,323
1,37,176,323
1,38,177,323
1,39,178,323
1,40,179,323
1,41,175,323
1,42,175,322
1,43,175,322
1,44,175,321
1,45,175,320
1,46,175,320
1,47,175,319
1,48,175,319
1,49,175,318
1,50,175,317
1,51,175,317
1,52,175,316
1,53,175,316
1,54,175,315
1,55,175,314
1,56,175,314
1,57,175,313
1,58,175,313
1,59,175,312
1,60,175,311
1,61,175,311
1,62,175,310
1,63,175,309
1,64,175,309
1,65,175,308
1,66,175,308
1,67,175,307
1,68,175,306
1,69,175,306
1,70,175,305
1,71,175,305
1,72,175,304
1,73,175,303
1,74,175,303
1,75,175,302
1,76,175,305
1,77,176,305
1,78,177,305
1,79,178,305
1,80,179,305
1,81,180,305
1,82,181,305
1,83,182,305
1,84,183,305
1,85,184,305
1,86,184,305
1,87,185,305
1,88,186,305
1,89,187,305
1,90,188,305
1,91,189,305
1,92,190,305
1,93,191,305
1,94,192,305
1,95,193,305
1,96,194,305
1,97,194,305
1,98,195,305
1,99,196,305
1,100,197,305
1,101,198,305
1,102,199,305
1,103,200,305
1,104,201,305
1,105,202,305
1,106,198,305
1,107,198,304
1,108,198,303
1,109,198,303
1,110,198,302
1,111,198,302
1,112,198,301
1,113,198,300
1,114,198,300
1,115,198,299
1,116,198,299
1,117,198,298
1,118,198,297
1,119,198,297
1,120,198,296
1,121,198,296
1,122,198,295
1,123,198,294
1,124,198,294
1,125,198,293
1,126,198,293
1,127,198,292
1,128,198,291
1,129,198,291
1,130,198,290
1,131,198,290
1,132,198,289
1,133,198,288
1,134,198,288
1,135,198,287
1,136,198,287
1,137,198,286
1,138,198,285
1,139,198,285
1,140,198,284
1,141,198,284
1,142,198,283
1,143,198,282
1,144,198,282
1,145,198,281
1,146,198,281
1,147,198,280
1,148,198,279
1,149,198,279
1,150,198,278
1,151,198,281
1,152,199,281
1,153,200,281
1,154,201,281
1,155,202,281
1,156,203,281
1,157,204,281
1,158,204,281
1,159,205,281
1,160,206,281
1,161,207,281
1,162,208,281
1,163,209,281
1,164,210,281
1,165,211,281
1,166,212,281
1,167,213,281
1,168,214,281
1,169,214,281
1,170,215,281
1,171,216,281
1,172,217,281
1,173,218,281
1,174,219,281
1,175,220,281
1,176,221,281
1,177,222,281
1,178,223,281
1,179,224,281
1,180,225,281
1,181,225,281
1,182,226,281
1,183,227,281
1,184,228,281
1,185,229,281
1,186,230,281
1,187,231,281
1,188,232,281
1,189,233,281
1,190,234,281
1,191,235,281
1,192,235,281
1,193,236,281
1,194,237,281
1,195,238,281
1,196,239,281
1,197,240,281
1,198,241,281
1,199,242,281
1,200,243,281
1,201,244,281
1,202,245,281
1,203,246,281
1,204,246,281
1,205,247,281
1,206,248,281
1,207,249,281
1,208,250,281
1,209,251,281
1,210,252,281
1,211,248,281
1,212,248,280
1,213,248,279
1,214,248,279
1,215,248,278
1,216,248,277
1,217,248,277
1,218,248,276
1,219,248,276
1,220,248,275
1,221,248,274
1,222,248,274
1,223,248,273
1,224,248,273
1,225,248,272
1,226,248,271
1,227,248,271
1,228,248,270
1,229,248,270
1,230,248,269
1,231,248,268
1,232,248,268
1,233,248,267
1,234,248,267
1,235,248,266
1,236,248,265
1,237,248,265
1,238,248,264
1,239,248,264
1,240,248,263
1,241,248,262
1,242,248,262
1,243,248,261
1,244,248,261
1,245,248,260
1,246,248,259
1,247,248,259
1,248,248,258
1,249,248,258
1,250,248,257
1,251,248,256
1,252,248,256
1,253,248,255
1,254,248,255
1,255,248,254
1,256,248,253
1,257,248,253
1,258,248,252
1,259,248,252
1,260,248,251
1,261,248,250
1,262,248,250
1,263,248,249
1,264,248,249
1,265,248,248
1,266,248,250
1,267,249,250
1,268,250,250
1,269,251,250
1,270,252,250
1,271,253,250
1,272,254,250
1,273,255,250
1,274,256,250
1,275,256,250
1,276,257,250
1,277,258,250
1,278,259,250
1,279,260,250
1,280,261,250
1,281,262,250
1,282,263,250
1,283,264,250
1,284,265,250
1,285,266,250
1,286,266,250
1,287,267,250
1,288,268,250
1,289,269,250
1,290,270,250
1,291,271,250
1,292,272,250
1,293,273,250
1,294,274,250
1,295,275,250
1,296,276,250
1,297,276,250
1,298,277,250
1,299,278,250
1,300,279,250
1,301,280,250
1,302,281,250
1,303,282,250
1,304,283,250
1,305,284,250
1,306,285,250
1,307,286,250
1,308,287,250
1,309,287,250
1,310,288,250
1,311,285,250
1,312,285,250
1,313,285,249
1,314,285,249
1,315,285,248
1,316,285,247
1,317,285,247
1,318,285,246
1,319,285,245
1,320,285,245
1,321,285,244
1,322,285,244
1,323,285,243
1,324,285,242
1,325,285,242
1,326,285,244
1,327,286,244
1,328,287,244
1,329,287,244
1,330,288,244
1,331,289,244
1,332,290,244
1,333,291,244
1,334,292,244
1,335,293,244
1,336,294,244
1,337,295,244
1,338,296,244
1,339,297,244
1,340,297,244
1,341,298,244
1,342,299,244
1,343,300,244
1,344,301,244
1,345,302,244
1,346,303,244
1,347,304,244
1,348,305,244
1,349,306,244
1,350,307,244
1,351,308,244
1,352,308,244
1,353,309,244
1,354,310,244
1,355,311,244
1,356,312,244
1,357,313,244
1,358,314,244
1,359,315,244
1,360,316,244
1,361,317,244
1,362,318,244
1,363,318,244
1,364,319,244
1,365,320,244
1,366,321,244
1,367,322,244
1,368,323,244
1,369,324,244
1,370,325,244
1,371,326,244
1,372,327,244
1,373,328,244
1,374,328,244
1,375,329,244
1,376,330,244
1,377,331,244
1,378,332,244
1,379,333,244
1,380,334,244
1,381,335,244
1,382,336,244
1,383,337,244
1,384,338,244
1,385,338,244
1,386,339,244
1,387,340,244
1,388,341,244
1,389,342,244
1,390,343,244
1,391,339,244
1,392,339,244
1,393,339,243
1,394,339,242
1,395,339,242
1,396,339,241
1,397,339,241
1,398,339,240
1,399,339,239
1,400,339,239
1,401,339,238
1,402,339,238
1,403,339,237
1,404,339,236
1,405,339,236
1,406,339,235
1,407,339,235
1,408,339,234
1,409,339,233
1,410,339,233
1,411,339,232
1,412,339,232
1,413,339,231
1,414,339,230
1,415,339,230
1,416,339,229
1,417,339,229
1,418,339,228
1,419,339,227
1,420,339,227
1,421,339,226
1,422,339,226
1,423,339,225
1,424,339,224
1,425,339,224
1,426,339,223
1,427,339,223
1,428,339,222
1,429,339,221
1,430,339,221
1,431,339,220
1,432,339,220
1,433,339,219
1,434,339,218
1,435,339,218
1,436,339,217
1,437,339,216
1,438,339,216
1,439,339,215
1,440,339,215
1,441,339,214
1,442,339,213
1,443,339,213
1,444,339,212
1,445,339,212
1,446,339,211
1,447,339,210
1,448,339,210
1,449,339,209
1,450,339,209
1,451,339,208
1,452,339,207
1,453,339,207
1,454,339,206
1,455,339,206
1,456,339,208
1,457,340,208
1,458,341,208
1,459,342,208
1,460,343,208
1,461,344,208
1,462,345,208
1,463,346,208
1,464,347,208
1,465,348,208
1,466,349,208
1,467,349,208
1,468,350,208
1,469,351,208
1,470,352,208
1,471,353,208
1,472,354,208
1,473,355,208
1,474,356,208
1,475,357,208
1,476,358,208
1,477,359,208
1,478,359,208
1,479,360,208
1,480,361,208
1,481,362,208
1,482,363,208
1,483,364,208
1,484,365,208
1,485,366,208
1,486,367,208
1,487,368,208
1,488,369,208
1,489,370,208
1,490,370,208
1,491,371,208
1,492,372,208
1,493,373,208
1,494,374,208
1,495,375,208
1,496,376,208
